game_id,event_team,shots,avg_dist,avg_angle,goals,is_home,division
2021020302,Ottawa Senators,64,33.58139534883721,35.92325581395349,3,0,Atlantic
2021020302,San Jose Sharks,53,39.12564102564102,23.91794871794872,6,1,Pacific
2021020303,Carolina Hurricanes,68,42.75416666666667,31.133333333333333,1,0,Metropolitan
2021020303,Seattle Kraken,45,40.52777777777778,30.572222222222223,2,1,Pacific
2021020304,Boston Bruins,62,36.23777777777778,27.977777777777778,2,1,Atlantic
2021020304,New York Rangers,39,39.25142857142857,28.74,5,0,Metropolitan
2021020305,Buffalo Sabres,69,38.97857142857143,22.37857142857143,4,1,Atlantic
2021020305,Montréal Canadiens,50,36.4825,28.7425,1,0,Atlantic
2021020306,Seattle Kraken,31,47.42857142857143,29.78095238095238,0,0,Pacific
2021020306,Tampa Bay Lightning,55,34.15526315789474,28.897368421052633,3,1,Atlantic
2021020307,New York Islanders,46,30.73939393939394,32.82121212121212,0,1,Metropolitan
2021020307,Pittsburgh Penguins,63,30.54,27.655555555555555,1,0,Metropolitan
2021020308,Carolina Hurricanes,66,39.342553191489365,27.951063829787234,6,0,Metropolitan
2021020308,Philadelphia Flyers,45,45.31428571428572,28.40857142857143,3,1,Metropolitan
2021020309,Florida Panthers,50,39.62894736842105,32.06578947368421,3,0,Atlantic
2021020309,Washington Capitals,52,34.48717948717949,27.15128205128205,4,1,Metropolitan
2021020310,Columbus Blue Jackets,42,41.81333333333333,32.656666666666666,4,1,Metropolitan
2021020310,Vancouver Canucks,72,39.781132075471696,34.17358490566038,2,0,Pacific
2021020311,Chicago Blackhawks,55,39.212820512820514,30.528205128205126,3,1,Central
2021020311,St. Louis Blues,45,41.265625,22.275,2,0,Central
2021020312,Nashville Predators,52,37.282222222222224,29.195555555555558,4,1,Central
2021020312,New Jersey Devils,52,40.52368421052632,33.03947368421053,2,0,Metropolitan
2021020313,Colorado Avalanche,59,40.832,28.23,1,0,Central
2021020313,Dallas Stars,51,30.17,33.08,3,1,Central
2021020314,Minnesota Wild,55,36.99148936170213,33.236170212765956,7,1,Central
2021020314,Winnipeg Jets,57,43.85434782608696,24.86521739130435,1,0,Central
2021020315,Anaheim Ducks,67,33.530434782608694,29.62608695652174,4,1,Pacific
2021020315,Ottawa Senators,48,29.773333333333333,32.29333333333334,0,0,Atlantic
2021020316,San Jose Sharks,57,39.99333333333333,23.113333333333333,1,1,Pacific
2021020316,Toronto Maple Leafs,51,36.89523809523809,22.564285714285713,4,0,Atlantic
2021020317,Buffalo Sabres,47,45.5,32.6875,2,0,Atlantic
2021020317,Detroit Red Wings,59,32.484313725490196,30.7921568627451,3,1,Atlantic
2021020318,Florida Panthers,67,41.01777777777778,30.61111111111111,1,1,Atlantic
2021020318,Seattle Kraken,43,37,33.236363636363635,4,0,Pacific
2021020319,Montréal Canadiens,54,35.35454545454545,30.070454545454545,6,0,Atlantic
2021020319,Pittsburgh Penguins,72,34.398360655737704,31.21967213114754,3,1,Metropolitan
2021020320,Columbus Blue Jackets,56,28.882051282051282,31.574358974358972,3,0,Metropolitan
2021020320,St. Louis Blues,52,27.151063829787233,28.43404255319149,6,1,Central
2021020321,Colorado Avalanche,69,35.119565217391305,31.484782608695653,6,1,Central
2021020321,Nashville Predators,51,33.87179487179487,35.31025641025641,2,0,Central
2021020322,Calgary Flames,65,29.17659574468085,32.297872340425535,2,1,Pacific
2021020322,Winnipeg Jets,42,36.69428571428571,21.357142857142858,4,0,Central
2021020323,Arizona Coyotes,52,36.47222222222222,30.622222222222224,2,1,Central
2021020323,Dallas Stars,52,41.11025641025641,27.099999999999998,3,0,Central
2021020324,Edmonton Oilers,50,31.037142857142857,29.091428571428573,3,0,Pacific
2021020324,Vegas Golden Knights,69,31.53265306122449,33.446938775510205,2,1,Pacific
2021020325,Los Angeles Kings,57,27.84468085106383,30.040425531914895,4,1,Pacific
2021020325,Ottawa Senators,53,37.477777777777774,33.57222222222222,2,0,Atlantic
2021020326,Boston Bruins,63,39.526923076923076,28.69423076923077,3,1,Atlantic
2021020326,Vancouver Canucks,57,40.92888888888889,32.986666666666665,2,0,Pacific
2021020327,New Jersey Devils,69,36.41875,25.585416666666667,5,1,Metropolitan
2021020327,Philadelphia Flyers,57,41.58409090909091,26.306818181818183,2,0,Metropolitan
2021020328,New York Islanders,48,27.648717948717948,33.72051282051282,2,0,Metropolitan
2021020328,New York Rangers,53,32.32432432432432,39.18918918918919,1,1,Metropolitan
2021020329,Carolina Hurricanes,64,37.72549019607843,29.309803921568626,2,1,Metropolitan
2021020329,Washington Capitals,52,46.71315789473684,35.02894736842105,4,0,Metropolitan
2021020330,Chicago Blackhawks,76,32.675000000000004,28.311363636363637,0,1,Central
2021020330,San Jose Sharks,49,34.564516129032256,36.438709677419354,2,0,Pacific
2021020331,Minnesota Wild,59,44.038000000000004,29.988,4,1,Central
2021020331,Tampa Bay Lightning,55,44.67,25.63,2,0,Atlantic
2021020332,Anaheim Ducks,59,37.46938775510204,36.183673469387756,1,1,Pacific
2021020332,Toronto Maple Leafs,53,32.56888888888889,34.897777777777776,5,0,Atlantic
2021020333,Buffalo Sabres,61,33.362,36.244,4,1,Atlantic
2021020333,Seattle Kraken,47,36.70789473684211,25.142105263157895,7,0,Pacific
2021020334,Montréal Canadiens,62,38.913636363636364,34.461363636363636,1,1,Atlantic
2021020334,Vancouver Canucks,67,40.87083333333333,31.710416666666667,2,0,Pacific
2021020335,Arizona Coyotes,32,38.246153846153845,29.207692307692305,1,0,Central
2021020335,Winnipeg Jets,74,37.675862068965515,24.946551724137933,0,1,Central
2021020336,Calgary Flames,78,26.677586206896553,30.082758620689653,1,1,Pacific
2021020336,Pittsburgh Penguins,40,33.13235294117647,27.391176470588235,1,0,Metropolitan
2021020337,Boston Bruins,67,31.50188679245283,30.522641509433964,1,1,Atlantic
2021020337,Detroit Red Wings,34,42.576,28.584,2,0,Atlantic
2021020338,Florida Panthers,74,28.970149253731343,30.685074626865674,5,1,Atlantic
2021020338,Washington Capitals,45,33.48285714285714,33.87714285714286,4,0,Metropolitan
2021020339,New Jersey Devils,63,42.5375,28.429166666666667,2,1,Metropolitan
2021020339,San Jose Sharks,59,32.58205128205128,25.348717948717947,5,0,Pacific
2021020340,New York Islanders,66,32.856521739130436,27.593478260869567,3,0,Metropolitan
2021020340,Philadelphia Flyers,71,32.95185185185185,27.91296296296296,3,1,Metropolitan
2021020341,St. Louis Blues,63,36.986,23.402,3,1,Central
2021020341,Tampa Bay Lightning,66,31.396153846153847,27.861538461538462,3,0,Atlantic
2021020342,Columbus Blue Jackets,51,35.46410256410257,30.98974358974359,0,0,Metropolitan
2021020342,Nashville Predators,61,26.321739130434782,31.163043478260867,6,1,Central
2021020343,Carolina Hurricanes,75,35.439655172413794,31.086206896551722,1,0,Metropolitan
2021020343,Dallas Stars,37,43.761538461538464,29.21153846153846,4,1,Central
2021020344,Arizona Coyotes,52,34.279545454545456,32.14545454545455,2,0,Central
2021020344,Minnesota Wild,54,37.11363636363636,33.97727272727273,5,1,Central
2021020345,Anaheim Ducks,60,27.23846153846154,32.725,4,0,Pacific
2021020345,Los Angeles Kings,61,30.916326530612245,31.940816326530612,4,1,Pacific
2021020346,Colorado Avalanche,60,33.96888888888889,28.233333333333334,3,0,Central
2021020346,Toronto Maple Leafs,61,33.23888888888889,30.69074074074074,8,1,Atlantic
2021020347,Ottawa Senators,38,33.61666666666667,34.70333333333333,2,1,Atlantic
2021020347,Vancouver Canucks,73,38.232,29.058,6,0,Pacific
2021020348,Detroit Red Wings,47,28.544444444444444,37.63611111111111,3,1,Atlantic
2021020348,Seattle Kraken,48,31.925641025641028,35.176923076923075,3,0,Pacific
2021020349,New York Rangers,44,35.720588235294116,34,4,1,Metropolitan
2021020349,Philadelphia Flyers,65,33.534,32.744,1,0,Metropolitan
2021020350,Edmonton Oilers,41,33.221428571428575,25.582142857142856,5,1,Pacific
2021020350,Pittsburgh Penguins,64,32.84375,33.1,2,0,Metropolitan
2021020351,Anaheim Ducks,56,32.03181818181818,36.63409090909091,6,1,Pacific
2021020351,Vegas Golden Knights,69,35.563043478260866,29.21521739130435,5,0,Pacific
2021020352,Colorado Avalanche,66,40.374,28.868,4,0,Central
2021020352,Montréal Canadiens,42,32.044444444444444,42.91111111111111,1,1,Atlantic
2021020353,St. Louis Blues,61,32.43589743589744,28.043589743589745,2,0,Central
2021020353,Tampa Bay Lightning,53,30.06818181818182,26.079545454545453,4,1,Atlantic
2021020354,Buffalo Sabres,55,38.5875,36.2675,4,0,Atlantic
2021020354,Florida Panthers,74,34.17407407407407,28.427777777777777,7,1,Atlantic
2021020355,New York Islanders,52,47.455882352941174,24.41764705882353,1,1,Metropolitan
2021020355,San Jose Sharks,67,41.583999999999996,23.186,2,0,Pacific
2021020356,Chicago Blackhawks,55,31.26,33.2575,3,0,Central
2021020356,Washington Capitals,61,30.342553191489362,32.0595744680851,3,1,Metropolitan
2021020357,Carolina Hurricanes,86,32.84153846153846,27.20769230769231,2,1,Metropolitan
2021020357,Ottawa Senators,45,28.363888888888887,37.93888888888889,3,0,Atlantic
2021020358,Boston Bruins,60,33.05918367346939,27.33061224489796,2,0,Atlantic
2021020358,Nashville Predators,75,38.985454545454544,26.598181818181818,0,1,Central
2021020359,Columbus Blue Jackets,42,44.45428571428572,27.22285714285714,2,0,Metropolitan
2021020359,Dallas Stars,67,34.197916666666664,31.552083333333336,3,1,Central
2021020360,Minnesota Wild,66,34.03584905660377,27.70566037735849,5,1,Central
2021020360,New Jersey Devils,55,36.0725,32.4525,2,0,Metropolitan
2021020361,Calgary Flames,61,30.814893617021276,32.07446808510638,3,0,Pacific
2021020361,Los Angeles Kings,75,36.49322033898305,35.28983050847457,2,1,Pacific
2021020362,New York Rangers,55,31.736842105263158,32.01052631578948,1,1,Metropolitan
2021020362,San Jose Sharks,52,38.31395348837209,29.832558139534882,0,0,Pacific
2021020363,New Jersey Devils,60,38.56938775510204,27.663265306122447,4,0,Metropolitan
2021020363,Winnipeg Jets,62,35.25686274509804,25.884313725490195,8,1,Central
2021020364,Arizona Coyotes,56,39.154545454545456,27.111363636363635,1,1,Central
2021020364,Vegas Golden Knights,52,35.46904761904762,29.676190476190477,7,0,Pacific
2021020365,Anaheim Ducks,66,33.677083333333336,32.8375,3,1,Pacific
2021020365,Calgary Flames,63,34.07884615384616,28.307692307692307,3,0,Pacific
2021020366,Edmonton Oilers,60,37.46222222222222,29.675555555555555,3,0,Pacific
2021020366,Seattle Kraken,57,34.94,34.16444444444444,4,1,Pacific
2021020367,Boston Bruins,81,28.693548387096772,29.40483870967742,2,1,Atlantic
2021020367,Tampa Bay Lightning,52,37.38780487804878,26.565853658536586,3,0,Atlantic
2021020368,Colorado Avalanche,59,38.61395348837209,28.73488372093023,5,0,Central
2021020368,Ottawa Senators,60,40.95957446808511,30.904255319148934,6,1,Atlantic
2021020369,Detroit Red Wings,57,31.2875,31.845,4,1,Atlantic
2021020369,New York Islanders,54,34.93529411764706,31.597058823529412,3,0,Metropolitan
2021020370,Florida Panthers,92,32.16133333333333,31.581333333333333,3,1,Atlantic
2021020370,St. Louis Blues,38,35.593333333333334,26.743333333333332,3,0,Central
2021020371,Chicago Blackhawks,52,37.24857142857143,29.70285714285714,2,0,Central
2021020371,New York Rangers,54,37.8,35.297435897435896,3,1,Metropolitan
2021020372,Columbus Blue Jackets,44,42.903333333333336,34.22,1,0,Metropolitan
2021020372,Washington Capitals,58,32.53846153846154,30.97948717948718,3,1,Metropolitan
2021020373,Buffalo Sabres,59,30.11875,38.74166666666667,2,0,Atlantic
2021020373,Carolina Hurricanes,47,31.636111111111113,38.03888888888889,6,1,Metropolitan
2021020374,Montréal Canadiens,46,34.68648648648649,27.705405405405404,3,0,Atlantic
2021020374,Nashville Predators,72,32.391525423728815,31.452542372881357,4,1,Central
2021020375,Minnesota Wild,68,33.29245283018868,31.307547169811322,3,1,Central
2021020375,Toronto Maple Leafs,68,35.781481481481485,32.605555555555554,3,0,Atlantic
2021020376,Pittsburgh Penguins,77,30.523214285714285,36.18035714285714,4,0,Metropolitan
2021020376,Vancouver Canucks,50,40.95142857142857,24.262857142857143,1,1,Pacific
2021020377,Chicago Blackhawks,53,32.8225,24.6725,2,0,Central
2021020377,New York Islanders,55,28.906976744186046,32.883720930232556,2,1,Metropolitan
2021020378,Philadelphia Flyers,69,43.10408163265306,29.224489795918366,1,1,Metropolitan
2021020378,Tampa Bay Lightning,45,34.50857142857143,30.385714285714286,7,0,Atlantic
2021020379,Columbus Blue Jackets,56,35.3775,29.87,6,1,Metropolitan
2021020379,San Jose Sharks,59,37.46041666666667,22.110416666666666,4,0,Pacific
2021020380,Toronto Maple Leafs,65,28.42340425531915,30.185106382978724,3,0,Atlantic
2021020380,Winnipeg Jets,58,34.758823529411764,28.811764705882354,6,1,Central
2021020381,Edmonton Oilers,50,25.77741935483871,39.44838709677419,1,1,Pacific
2021020381,Los Angeles Kings,62,38.09423076923077,33.051923076923075,5,0,Pacific
2021020382,Calgary Flames,54,42.50833333333333,33.34166666666667,2,0,Pacific
2021020382,Vegas Golden Knights,55,31.87560975609756,32.646341463414636,3,1,Pacific
2021020383,Colorado Avalanche,72,43.08983050847458,28.354237288135593,7,0,Central
2021020383,Philadelphia Flyers,58,44.765853658536585,30.858536585365854,5,1,Metropolitan
2021020384,Anaheim Ducks,57,32.53617021276596,32.99787234042553,3,0,Pacific
2021020384,Washington Capitals,68,30.39622641509434,31.486792452830187,3,1,Metropolitan
2021020385,Arizona Coyotes,35,36.2875,29.741666666666667,1,0,Central
2021020385,Dallas Stars,54,40.576470588235296,21.15,4,1,Central
2021020386,Los Angeles Kings,50,39.235897435897435,31.643589743589743,0,0,Pacific
2021020386,Vancouver Canucks,60,31.015217391304347,33.563043478260866,4,1,Pacific
2021020387,Pittsburgh Penguins,46,30.872500000000002,38.9975,6,0,Metropolitan
2021020387,Seattle Kraken,48,39.24324324324324,32.8027027027027,1,1,Pacific
2021020388,Anaheim Ducks,43,45.95757575757576,30.70909090909091,2,0,Pacific
2021020388,Buffalo Sabres,66,38.404761904761905,23.033333333333335,0,1,Atlantic
2021020389,Columbus Blue Jackets,73,32.839622641509436,31.135849056603774,4,0,Metropolitan
2021020389,Toronto Maple Leafs,58,43.705999999999996,25.116,5,1,Atlantic
2021020390,Montréal Canadiens,38,36.854838709677416,30.474193548387095,2,1,Atlantic
2021020390,Tampa Bay Lightning,60,32.274358974358975,30.382051282051282,3,0,Atlantic
2021020391,New York Islanders,51,38.40930232558139,29.73720930232558,5,0,Metropolitan
2021020391,Ottawa Senators,67,38.86538461538461,31.923076923076923,3,1,Atlantic
2021020392,Detroit Red Wings,40,32.02916666666667,38.74166666666667,2,1,Atlantic
2021020392,Nashville Predators,58,32.78292682926829,33.69268292682927,5,0,Central
2021020393,Chicago Blackhawks,56,33.9575,29.2975,2,1,Central
2021020393,New York Rangers,46,32.575,26.41111111111111,6,0,Metropolitan
2021020394,Florida Panthers,67,31.323529411764707,28.688235294117646,3,0,Atlantic
2021020394,St. Louis Blues,48,39.7475,36.87,4,1,Central
2021020395,Carolina Hurricanes,65,30.657777777777778,26.933333333333334,4,0,Metropolitan
2021020395,Winnipeg Jets,38,37.55217391304348,29.691304347826087,2,1,Central
2021020396,Edmonton Oilers,72,31.061016949152542,35.369491525423726,1,1,Pacific
2021020396,Minnesota Wild,41,26.893939393939394,33.52121212121212,4,0,Central
2021020397,Calgary Flames,82,36.815,27.21666666666667,3,0,Pacific
2021020397,San Jose Sharks,52,37.06944444444444,27.14166666666667,5,1,Pacific
2021020398,New Jersey Devils,58,37.9046511627907,28.376744186046512,3,1,Metropolitan
2021020398,Philadelphia Flyers,42,43.79117647058823,23.241176470588236,0,0,Metropolitan
2021020399,Colorado Avalanche,69,36.334,27.774,7,0,Central
2021020399,New York Rangers,54,33.54186046511628,28.28372093023256,3,1,Metropolitan
2021020400,Boston Bruins,64,31.56122448979592,32.477551020408164,1,0,Atlantic
2021020400,Vancouver Canucks,73,38.992592592592594,32.84814814814815,1,1,Pacific
2021020401,Dallas Stars,48,40.019444444444446,37.57222222222222,4,0,Central
2021020401,Vegas Golden Knights,77,40.40357142857143,32.02857142857143,5,1,Pacific
2021020402,Tampa Bay Lightning,48,34.233333333333334,29.55128205128205,5,0,Atlantic
2021020402,Toronto Maple Leafs,70,30.112727272727273,28.59090909090909,3,1,Atlantic
2021020403,Chicago Blackhawks,46,33.55,27.997222222222224,2,0,Central
2021020403,Montréal Canadiens,55,43.852380952380955,36.304761904761904,0,1,Atlantic
2021020404,Nashville Predators,54,34.325,26.75,4,0,Central
2021020404,New York Islanders,42,27.179310344827584,30.775862068965516,3,1,Metropolitan
2021020405,Anaheim Ducks,48,29.224324324324325,28.716216216216218,1,0,Pacific
2021020405,Columbus Blue Jackets,65,32.820754716981135,28.79433962264151,1,1,Metropolitan
2021020406,Detroit Red Wings,52,31.387179487179488,35.097435897435894,2,0,Atlantic
2021020406,St. Louis Blues,48,35.794736842105266,25.463157894736842,6,1,Central
2021020407,Calgary Flames,53,38.4575,22.7025,1,1,Pacific
2021020407,Carolina Hurricanes,47,41.56470588235294,29.03529411764706,2,0,Metropolitan
2021020408,Boston Bruins,47,41.40263157894737,27.43421052631579,3,0,Atlantic
2021020408,Edmonton Oilers,77,34.38275862068966,33.398275862068964,2,1,Pacific
2021020409,Dallas Stars,56,33.306976744186045,33.56744186046512,0,0,Central
2021020409,Los Angeles Kings,70,41.80350877192983,29.72982456140351,4,1,Pacific
2021020410,Minnesota Wild,54,35.6925,27.677500000000002,5,0,Central
2021020410,San Jose Sharks,56,32.69565217391305,26.556521739130435,2,1,Pacific
2021020411,Seattle Kraken,57,32.5225,30.0825,0,1,Pacific
2021020411,Winnipeg Jets,65,40.07058823529412,30.962745098039214,3,0,Central
2021020412,Buffalo Sabres,59,34.53488372093023,31.07674418604651,1,1,Atlantic
2021020412,New York Rangers,48,33.578947368421055,37.59473684210526,2,0,Metropolitan
2021020413,Nashville Predators,51,39.62380952380953,22.95952380952381,3,0,Central
2021020413,New Jersey Devils,55,36.42448979591837,24.50408163265306,2,1,Metropolitan
2021020414,Pittsburgh Penguins,53,38.542857142857144,28.276190476190475,4,0,Metropolitan
2021020414,Washington Capitals,55,38.35116279069767,34.372093023255815,2,1,Metropolitan
2021020415,Colorado Avalanche,79,39.696774193548386,26.101612903225806,7,1,Central
2021020415,Detroit Red Wings,58,41.006,30.264,3,0,Atlantic
2021020416,Arizona Coyotes,46,35.279411764705884,29.191176470588236,1,1,Central
2021020416,Florida Panthers,42,42.08571428571429,26.914285714285715,3,0,Atlantic
2021020417,Vancouver Canucks,64,26.545833333333334,26.483333333333334,3,1,Pacific
2021020417,Winnipeg Jets,68,32.76981132075472,29.266037735849057,3,0,Central
2021020418,Philadelphia Flyers,49,36.38333333333333,28.76388888888889,4,0,Metropolitan
2021020418,Vegas Golden Knights,74,40.04814814814815,30.085185185185185,3,1,Pacific
2021020419,Buffalo Sabres,51,35.14883720930233,24.193023255813955,2,1,Atlantic
2021020419,Washington Capitals,72,32.491379310344826,34.175862068965515,2,0,Metropolitan
2021020420,Chicago Blackhawks,47,35.4,30.558139534883722,4,0,Central
2021020420,Toronto Maple Leafs,43,33.012903225806454,27.35483870967742,5,1,Atlantic
2021020421,Ottawa Senators,44,30.972727272727273,26.790909090909093,4,1,Atlantic
2021020421,Tampa Bay Lightning,50,35.7575,25.4325,0,0,Atlantic
2021020422,New Jersey Devils,59,36.67560975609756,26.021951219512196,2,0,Metropolitan
2021020422,New York Islanders,55,45.38837209302326,19.346511627906978,4,1,Metropolitan
2021020423,Anaheim Ducks,58,33.73913043478261,26.108695652173914,0,0,Pacific
2021020423,Pittsburgh Penguins,54,40.83,28.580000000000002,1,1,Metropolitan
2021020424,Montréal Canadiens,43,36.964864864864865,38.097297297297295,1,0,Atlantic
2021020424,St. Louis Blues,50,31.43095238095238,28.419047619047618,4,1,Central
2021020425,Boston Bruins,39,33.790625,27.33125,4,0,Atlantic
2021020425,Calgary Flames,83,32.53064516129032,25.337096774193547,2,1,Pacific
2021020426,Carolina Hurricanes,56,30.817391304347826,27.208695652173912,3,0,Metropolitan
2021020426,Edmonton Oilers,48,31.397222222222222,23.530555555555555,1,1,Pacific
2021020427,Arizona Coyotes,57,38.586046511627906,29.84186046511628,3,1,Central
2021020427,Philadelphia Flyers,58,36.11190476190476,30.807142857142857,5,0,Metropolitan
2021020428,Los Angeles Kings,85,39.14137931034483,28.23103448275862,2,1,Pacific
2021020428,Minnesota Wild,50,37.590476190476195,31.154761904761905,1,0,Central
2021020429,Dallas Stars,77,34.916666666666664,22.70625,1,0,Central
2021020429,San Jose Sharks,49,39.45789473684211,24.80263157894737,2,1,Pacific
2021020430,Columbus Blue Jackets,54,35.44186046511628,28.32093023255814,5,0,Metropolitan
2021020430,Seattle Kraken,53,32.95909090909091,26.838636363636365,4,1,Pacific
2021020431,Nashville Predators,42,29.220689655172414,35.86551724137931,1,0,Central
2021020431,New York Rangers,54,43.0025,30.065,0,1,Metropolitan
2021020432,Anaheim Ducks,57,39.1,29.49375,3,0,Pacific
2021020432,St. Louis Blues,39,34.5375,33.759375,2,1,Central
2021020433,Colorado Avalanche,45,37.89705882352941,25.15,3,1,Central
2021020433,Florida Panthers,60,38.19767441860465,28.20232558139535,2,0,Atlantic
2021020434,Carolina Hurricanes,65,33.27804878048781,26.880487804878047,1,0,Metropolitan
2021020434,Vancouver Canucks,41,34.990625,30.78125,2,1,Pacific
2021020435,Minnesota Wild,67,27.763636363636362,33.94090909090909,4,0,Central
2021020435,Vegas Golden Knights,56,33.7375,24.975,6,1,Pacific
2021020436,Calgary Flames,55,40.86585365853659,33.9,5,0,Pacific
2021020436,Chicago Blackhawks,43,33.17,37.97666666666667,2,1,Central
2021020437,Boston Bruins,51,44.17567567567568,28.778378378378378,1,1,Atlantic
2021020437,Vegas Golden Knights,51,40.37692307692308,29.05897435897436,4,0,Pacific
2021020438,Detroit Red Wings,62,32.755102040816325,35.20816326530612,2,1,Atlantic
2021020438,New York Islanders,59,26.504545454545454,38.79772727272727,1,0,Metropolitan
2021020439,Los Angeles Kings,45,39.44722222222222,30.058333333333334,2,0,Pacific
2021020439,Tampa Bay Lightning,50,28.14047619047619,33.15714285714286,3,1,Atlantic
2021020440,Florida Panthers,71,32.91489361702128,31.727659574468085,2,1,Atlantic
2021020440,Ottawa Senators,54,35.211627906976744,20.45813953488372,8,0,Atlantic
2021020441,New Jersey Devils,49,36.52972972972973,27.58108108108108,1,0,Metropolitan
2021020441,Philadelphia Flyers,56,37.12954545454546,29.836363636363636,6,1,Metropolitan
2021020442,Montréal Canadiens,54,40.694736842105264,28.528947368421054,2,0,Atlantic
2021020442,Pittsburgh Penguins,51,33.0275,29.2025,5,1,Metropolitan
2021020443,Calgary Flames,49,29.3,31.383870967741935,2,0,Pacific
2021020443,Nashville Predators,67,35.28333333333333,30.65,2,1,Central
2021020444,Dallas Stars,57,35.98695652173913,29.358695652173914,1,1,Central
2021020444,St. Louis Blues,51,29.894594594594594,29.124324324324323,4,0,Central
2021020445,Carolina Hurricanes,62,44.43409090909091,29.290909090909093,2,0,Metropolitan
2021020445,Minnesota Wild,44,30.72,31.975,3,1,Central
2021020446,Buffalo Sabres,42,36.31025641025641,27.24871794871795,4,0,Atlantic
2021020446,Winnipeg Jets,70,33.108474576271185,25.879661016949154,2,1,Central
2021020447,Colorado Avalanche,60,30.095238095238095,28.873809523809523,4,1,Central
2021020447,New York Rangers,58,28.293333333333333,32.88444444444445,2,0,Metropolitan
2021020448,Edmonton Oilers,58,34.50869565217391,31.617391304347827,1,1,Pacific
2021020448,Toronto Maple Leafs,45,31.137837837837836,33.05135135135135,5,0,Atlantic
2021020449,Columbus Blue Jackets,58,37.17777777777778,31.26388888888889,3,0,Metropolitan
2021020449,Vancouver Canucks,69,37.06909090909091,31.383636363636363,4,1,Pacific
2021020450,San Jose Sharks,54,32.9390243902439,34.926829268292686,1,1,Pacific
2021020450,Seattle Kraken,50,35.10857142857143,28.565714285714286,3,0,Pacific
2021020451,Chicago Blackhawks,51,42.74054054054054,26.93243243243243,5,1,Central
2021020451,Washington Capitals,71,29.432727272727274,35.67090909090909,4,0,Metropolitan
2021020452,Arizona Coyotes,51,34.38333333333333,28.054761904761904,2,1,Central
2021020452,New York Rangers,48,37.7575,36.05,3,0,Metropolitan
2021020453,Anaheim Ducks,49,35.89722222222222,33.43888888888889,4,1,Pacific
2021020453,Seattle Kraken,45,37.30689655172414,33.63103448275862,1,0,Pacific
2021020454,Montréal Canadiens,70,29.071186440677966,29.422033898305084,2,1,Atlantic
2021020454,Philadelphia Flyers,67,42.363461538461536,29.551923076923078,2,0,Metropolitan
2021020455,Ottawa Senators,46,31.87027027027027,33.65945945945946,1,0,Atlantic
2021020455,Tampa Bay Lightning,53,30.446666666666665,29.435555555555556,2,1,Atlantic
2021020456,Florida Panthers,67,29.50392156862745,32.456862745098036,1,1,Atlantic
2021020456,Los Angeles Kings,50,42.76,26.57,4,0,Pacific
2021020457,New Jersey Devils,57,32.46341463414634,35.66829268292683,3,1,Metropolitan
2021020457,Vegas Golden Knights,55,39.88260869565217,22.667391304347827,5,0,Pacific
2021020458,Boston Bruins,62,29.866666666666667,34.59411764705882,1,0,Atlantic
2021020458,New York Islanders,51,30.1,26.61052631578947,3,1,Metropolitan
2021020459,Carolina Hurricanes,60,37.66875,31.335416666666667,5,1,Metropolitan
2021020459,Detroit Red Wings,56,30.963636363636365,33.16136363636364,3,0,Atlantic
2021020460,Colorado Avalanche,49,32.25,30.576315789473686,2,0,Central
2021020460,Nashville Predators,59,35.09347826086957,31.47608695652174,5,1,Central
2021020461,Buffalo Sabres,65,36.53148148148148,22.14074074074074,2,0,Atlantic
2021020461,Minnesota Wild,59,36.94117647058823,25.4,2,1,Central
2021020462,Calgary Flames,47,38.41388888888889,26.02777777777778,5,1,Pacific
2021020462,Toronto Maple Leafs,72,44.5271186440678,30.2,2,0,Atlantic
2021020463,Columbus Blue Jackets,71,33.25625,25.8375,2,0,Metropolitan
2021020463,Edmonton Oilers,63,32.8280701754386,30.19298245614035,5,1,Pacific
2021020464,San Jose Sharks,58,40.24090909090909,28.854545454545455,2,1,Pacific
2021020464,Vancouver Canucks,54,36.92307692307692,26.338461538461537,5,0,Pacific
2021020465,New York Rangers,52,28.540909090909093,33.10909090909091,2,1,Metropolitan
2021020465,Vegas Golden Knights,67,30.778,32.006,2,0,Pacific
2021020466,Buffalo Sabres,38,39.233333333333334,33.223333333333336,2,0,Atlantic
2021020466,Pittsburgh Penguins,77,32.012307692307694,36.28,3,1,Metropolitan
2021020467,Chicago Blackhawks,43,29.455555555555556,36.333333333333336,2,1,Central
2021020467,Nashville Predators,59,37.6475,33.94,3,0,Central
2021020468,Dallas Stars,59,37.83589743589744,33.223076923076924,1,0,Central
2021020468,St. Louis Blues,49,39.24146341463415,32.729268292682924,4,1,Central
2021020469,Washington Capitals,60,35.10625,24.83125,5,0,Metropolitan
2021020469,Winnipeg Jets,71,29.449019607843137,18.98627450980392,2,1,Central
2021020470,Anaheim Ducks,61,34.37391304347826,28.36521739130435,5,1,Pacific
2021020470,Arizona Coyotes,41,26.241666666666667,28.41111111111111,6,0,Central
2021020471,Boston Bruins,61,35.02745098039216,36.937254901960785,5,0,Atlantic
2021020471,Montréal Canadiens,57,33.7025,37.505,3,1,Atlantic
2021020472,Detroit Red Wings,53,34.95897435897436,30.733333333333334,5,1,Atlantic
2021020472,New Jersey Devils,61,40.806666666666665,28.93111111111111,2,0,Metropolitan
2021020473,Ottawa Senators,54,36.917073170731705,32.93658536585366,3,0,Atlantic
