"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"ST","2026-05-20","84.6","-2.89","6.1","Treinen, Blake",592206,595014,,"ball",,,,,14,,"R","R","R","SD","LAD","B",,,1,2,2026,"1.03","-0.04",2.1679840739803384,1.0857678807038766,,,,2,7,"Bot",,,,,,,9.459277539523653,-122.79262694212925,-4.8464486325923035,8.132753046601879,28.007897736144148,-31.679493869634936,3.329708005,1.680413386,,,,"83.4",2631,"6",823299,669257,518692,808975,571970,605141,606192,681624,663656,"54.54",,,,,,,,55,4,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",48,"0.002","0.044",,,,,"-0.044",,-3,-3,0.078,0.078,38,34,38,34,1,2,1,1,5,2,"3.28","-1.03","-1.03","31.2",,,,,
"SI","2026-05-20","101.8","-1.79","5.85","Henriquez, Edgardo",592518,683618,,"ball",,,,,14,,"R","R","R","SD","LAD","B",,,0,0,2026,"-1.44","0.98",0.6132225626775332,1.4535614843929465,,,,2,6,"Bot",,,,,,,10.229902522542092,-147.60380509275652,-9.221139703033167,-23.520281613508754,35.34197012949721,-15.726832145789666,3.313910761,1.672440945,,,,"102.3",2539,"6.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.71",,,,,,,,49,1,"Sinker",0,3,0,3,3,0,0,3,"Strategic","Standard",221,"0.001","0.042",,,,,"-0.042",,-3,-3,0.117,0.117,24,33,24,34,1,2,1,1,9,2,"1.24","1.44","1.44","39.4",,,,,
"CH","2026-05-20","87.6","-0.97","5.64","Hurt, Kyle",665487,669165,"single","hit_into_play",,,,,14,"Fernando Tatis Jr. singles on a soft ground ball to third baseman Max Muncy. Ramón Laureano to 3rd. Ramón Laureano advances to 3rd, on a throwing error by third baseman Max Muncy.","R","R","R","SD","LAD","X",5,"ground_ball",1,1,2026,"-1.14","0.33",0.3757891093733676,1.2902262333453565,,,657656,1,8,"Bot",112.23,176.17,,,,,5.631970870340768,-127.29281343164855,-4.768081267371002,-13.545578403424614,28.896523515288838,-27.77669388471909,3.346382874,1.68882874,1,"39.8",-60,"87.7",1321,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.8",0.307,0.276,"0.9",1,1,0,1,62,3,"Changeup",0,3,0,3,3,0,0,3,"Standard","Standard",252,"0.079","0.422","75.3","8.0",,0.31,"-0.422","88.0",-3,-3,0.09,0.09,28,27,28,27,1,3,2,1,3,2,"2.68","1.14","1.14","42.0",9.23770395450648,-2.1609631393692106,35.83016238319249,41.39551039732872,37.02766960211339
"FF","2026-05-20","97.6","-1.22","5.59","Klein, Will",593428,694361,,"foul",,,,,6,,"R","R","R","SD","LAD","S",,,0,0,2026,"-0.57","1.22",0.7174827099764784,2.4765815054852878,,,,2,9,"Bot",,,,,,,6.548964704737754,-141.91324674153122,-5.563031103932002,-9.178917837862569,33.587561142827816,-14.656608193960281,3.284949147,1.657824803,240,"85",19,"98.6",1919,"7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.5",,,,,,,,71,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",214,"0","-0.048",,,,,"0.048","88.0",-4,-4,0.001,0.001,26,33,27,34,1,3,1,1,4,2,"1.19","0.57","0.57","50.4",,,,,
"SL","2026-05-20","88.4","-1.86","6.13","Henriquez, Edgardo",657757,683618,"field_out","hit_into_play",,,,,9,"Gavin Sheets flies out to right fielder Kyle Tucker.","R","L","R","SD","LAD","X",9,"fly_ball",0,2,2026,"0.5","0.29",0.666453201222871,2.1912192722298163,,,,1,6,"Bot",181.46,113.25,,,,,5.046872890569072,-128.7965170483841,-4.026097915781854,4.764848998206631,23.236035177187276,-28.345527587585593,3.350770997,1.691043307,254,"88.9",50,"89.5",2623,"6.6",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.88",0.009,0.01,"0",1,0,0,3,48,4,"Slider",0,3,0,3,3,0,0,3,"Strategic","Standard",80,"-0.011","-0.166","77.2","8.3",,0.013,"0.166","88.9",-3,-3,0.128,0.128,24,30,24,30,1,2,1,1,9,2,"2.59","-0.5","0.5","41.9",15.890449929067344,-24.320407709502092,31.30128806816038,30.534394712174276,37.7531286775459
"SI","2026-05-20","94.9","-2.71","6.16","Treinen, Blake",592206,595014,,"swinging_strike",,,,,8,,"R","R","R","SD","LAD","S",,,1,1,2026,"-1.49","0.32",-0.029306306667019832,1.6442130110117579,,,,2,7,"Bot",,,,,,,10.177957510780645,-137.62221683282914,-6.485051630330408,-21.22642297703753,33.70131788758572,-26.658741341400255,3.329708005,1.680413386,,,,"93.3",2336,"5.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"54.7",,,,,,,,55,3,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",233,"-0.003","-0.072","71.5","8.2","1.309051584",,"0.072",,-3,-3,0.081,0.081,38,34,38,34,1,2,1,1,5,2,"2.25","1.49","1.49","32.6",17.88235175505069,-12.737851693736273,41.84134923883412,36.331548928837236,34.36425057151608
"FF","2026-05-20","96.6","-2.16","5.59","Ohtani, Shohei",609280,660271,,"foul_tip",,,,,8,,"R","R","R","SD","LAD","S",,,1,1,2026,"-0.1","1.2",0.2671856913231879,2.084075141411022,,,,1,1,"Bot",,,,,,,6.68533387860295,-140.4004374856934,-6.373768200810321,-2.8715986572249528,32.447948136962054,-15.003969349828381,3.191043307,1.610433071,,,,"97.5",2482,"6.9",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.59",,,,,,,,7,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",214,"-0.004","-0.075","76.9","7.6",,,"0.075",,-1,-1,0.423,0.423,31,31,32,31,1,0,7,1,7,2,"1.25","0.1","0.1","32.6",1.376652600792849,10.026081645221957,28.414742221959138,41.53472000695626,23.09504845508651
"ST","2026-05-20","83.5","-3.04","6.15","Treinen, Blake",592206,595014,,"ball",,,,,12,,"R","R","R","SD","LAD","B",,,0,1,2026,"1.43","0.21",0.1447145613009133,3.812972200831737,,,,2,7,"Bot",,,,,,,4.329932809826389,-121.51567450879267,0.8623721688665582,13.119253820892572,26.515748541437677,-30.515182001389263,3.329708005,1.680413386,,,,"82.5",2493,"5.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"54.66",,,,,,,,55,2,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",58,"0.001","0.035",,,,,"-0.035",,-3,-3,0.08,0.08,38,34,38,34,1,2,1,1,5,2,"3.09","-1.43","-1.43","38.5",,,,,
"ST","2026-05-20","85.2","-2.23","5.57","Ohtani, Shohei",609280,660271,,"ball",,,,,14,,"R","R","R","SD","LAD","B",,,0,1,2026,"1.31","0.41",1.6389605802742644,2.186076432168939,,,,1,1,"Bot",,,,,,,6.3334848558589165,-123.87417667271197,-2.1991386667592567,11.943336048551584,27.482360532989123,-27.709225899788276,3.191043307,1.610433071,,,,"85.4",2817,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.77",,,,,,,,7,2,"Sweeper",0,1,0,1,1,0,0,1,"Strategic","Standard",68,"0.002","0.036",,,,,"-0.036",,-1,-1,0.421,0.421,31,31,32,31,1,0,7,1,7,2,"2.76","-1.31","-1.31","30.1",,,,,
"ST","2026-05-20","89.9","-1.83","5.34","Klein, Will",592518,694361,"strikeout","swinging_strike",,,,,11,"Manny Machado strikes out swinging.","R","R","R","SD","LAD","S",2,,2,2,2026,"1.19","-0.17",-0.5486864957157085,3.968029660999555,,,,1,9,"Bot",,,,,,,0.5751251813259766,-130.9223765161313,3.134917572643346,13.540216323224918,28.52374126866002,-35.02270036135054,3.313910761,1.672440945,,,,"90.5",2225,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.82",,0,"0",1,0,0,,70,5,"Sweeper",0,4,0,4,4,0,0,4,"Strategic","Standard",52,"-0.005","-0.234","36.3","4.8","1.951339848",,"0.234",,-4,-4,0.006,0.006,26,33,27,34,1,3,1,1,4,2,"2.99","-1.19","-1.19","35.2",-1.5027611296239982,47.34211803303091,20.72358532895188,34.82626711213045,7.541678672525007
"FF","2026-05-20","101.6","-1.92","5.92","Henriquez, Edgardo",657757,683618,,"foul",,,,,1,,"R","L","R","SD","LAD","S",,,0,2,2026,"-0.88","1.23",-0.6049690162869921,2.9193655725509364,,,,1,6,"Bot",,,,,,,5.8029551639118235,-147.74288574806997,-5.934487227546825,-14.275371375460642,35.890987438564345,-12.95452045071452,3.350770997,1.691043307,309,"92.8",42,"102.1",2558,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.85",,,,,,,,48,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Strategic","Standard",218,"0","0","71.2","6.7",,,"0","92.8",-3,-3,0.128,0.128,24,30,24,30,1,2,1,1,9,2,"0.99","0.88","-0.88","36.8",-2.9270482014243844,18.631865638945154,24.491701980136828,44.37812423315105,14.650194372436314
"FF","2026-05-20","95.4","-0.78","5.75","Hurt, Kyle",665487,669165,,"ball",,,,,12,,"R","R","R","SD","LAD","B",,,0,1,2026,"-0.87","1.29",0.10591590658396288,3.9743966396463417,,,657656,1,8,"Bot",,,,,,,4.330100570567558,-138.8258127816512,-1.7968177083157095,-12.204042098881224,33.726785807964454,-15.345852850675405,3.346382874,1.68882874,,,,"95.7",1971,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.83",,,,,,,,62,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",210,"0.003","0.024",,,,,"-0.024",,-3,-3,0.087,0.087,28,27,28,27,1,3,2,1,3,2,"1.23","0.87","0.87","46.2",,,,,
"ST","2026-05-20","80","-2.13","5.75","Ohtani, Shohei",609280,660271,,"called_strike",,,,,2,,"R","R","R","SD","LAD","S",,,0,0,2026,"1.36","0.34",-0.2716815161670241,2.811475116260007,,,,1,1,"Bot",,,,,,,1.4254194680317622,-116.3981364405185,-0.12398972113483553,11.964983114764333,24.496304078614415,-29.34363792936249,3.191043307,1.610433071,,,,"80.1",2633,"6.6",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.87",,,,,,,,7,1,"Sweeper",0,1,0,1,1,0,0,1,"Strategic","Standard",68,"-0.003","-0.042",,,,,"0.042",,-1,-1,0.424,0.424,31,31,32,31,1,0,7,1,7,2,"3.26","-1.36","-1.36","33.5",,,,,
"SI","2026-05-20","94.4","-2.72","6.23","Treinen, Blake",592206,595014,,"called_strike",,,,,7,,"R","R","R","SD","LAD","S",,,0,0,2026,"-1.42","0.55",-0.5487678346724589,1.9356976914927155,,,,2,7,"Bot",,,,,,,8.698769153571146,-137.06386843688352,-6.359910224473295,-19.928644262897837,32.905338484801455,-23.95687718618304,3.329708005,1.680413386,,,,"93",2264,"5.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"54.7",,,,,,,,55,1,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",232,"-0.001","-0.048",,,,,"0.048",,-3,-3,0.081,0.081,38,34,38,34,1,2,1,1,5,2,"2.04","1.42","1.42","33.6",,,,,
"ST","2026-05-20","88.5","-1.77","5.37","Klein, Will",592518,694361,,"foul",,,,,2,,"R","R","R","SD","LAD","S",,,2,1,2026,"1.15","-0.33",-0.02569472598205602,2.9831355936041826,,,,1,9,"Bot",,,,,,,1.7509822647802875,-128.9549799577465,1.1086774531904564,12.535385994206962,26.190706704435325,-36.26029743846456,3.313910761,1.672440945,,,,"89.2",2231,"6.6",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.93",,,,,,,,70,4,"Sweeper",0,4,0,4,4,0,0,4,"Standard","Standard",44,"-0.002","-0.074","72.7","6.9",,,"0.074",,-4,-4,0.008,0.008,26,33,27,34,1,3,1,1,4,2,"3.22","-1.15","-1.15","39.0",2.2112471399110816,16.46026958727076,22.410440932392387,41.616525755655616,21.675078310119517
"CH","2026-05-20","88.1","-1.07","5.65","Hurt, Kyle",665487,669165,,"called_strike",,,,,4,,"R","R","R","SD","LAD","S",,,0,0,2026,"-1.05","0.23",-0.6676746798511476,2.484707992586337,,,657656,1,8,"Bot",,,,,,,3.230615848657244,-128.2606690314198,-1.8221075874181571,-12.287815967158377,29.110764196694394,-29.4378331778534,3.346382874,1.68882874,,,,"88.3",1246,"6.6",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.87",,,,,,,,62,1,"Changeup",0,3,0,3,3,0,0,3,"Standard","Standard",253,"-0.005","-0.04",,,,,"0.04",,-3,-3,0.092,0.092,28,27,28,27,1,3,2,1,3,2,"2.72","1.05","1.05","42.6",,,,,
"FF","2026-05-20","97.4","-2.11","5.84","Henriquez, Edgardo",657757,683618,,"called_strike",,,,,7,,"R","L","R","SD","LAD","S",,,0,1,2026,"-0.36","1.33",-0.43278544108194433,2.039625107766421,,,,1,6,"Bot",,,,,,,5.302004733294483,-141.63614543764368,-7.607782959782263,-5.9774546477909265,31.73984473216256,-12.756844728734608,3.350770997,1.691043307,,,,"98",2657,"6.6",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.89",,,,,,,,48,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Strategic","Standard",211,"-0.004","-0.053",,,,,"0.053",,-3,-3,0.132,0.132,24,30,24,30,1,2,1,1,9,2,"1.07","0.36","-0.36","31.8",,,,,
"ST","2026-05-20","83.4","-3.04","6.16","Treinen, Blake",669369,595014,"field_out","hit_into_play",,,,,9,"Bryce Johnson bunt grounds out softly, third baseman Max Muncy to first baseman Freddie Freeman.","R","L","R","SD","LAD","X",5,"ground_ball",0,0,2026,"0.67","0.31",0.3158400407207785,1.7572456311685656,,,,1,7,"Bot",126,204.5,,,,,6.215927464647171,-121.25382047633921,-3.955612947404446,5.211162154277918,25.92376048598423,-28.472764971154383,3.185777559,1.607775591,27,"22",22,"82.3",2511,"5.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"54.69",0.304,0.274,"0",1,0,0,1,54,1,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",55,"-0.019","0.092","8.5","2.3",,0.307,"-0.092","88.0",-3,-3,0.1,0.1,38,30,38,31,1,1,1,6,5,2,"2.99","-0.67","0.67","31.0",-31.567770264669242,-164.92009782728027,82.61338084359167,28.621219101574418,23.180812391701565
"FC","2026-05-20","95.5","-2.18","5.85","Henriquez, Edgardo",657757,683618,,"called_strike",,,,,7,,"R","L","R","SD","LAD","S",,,0,0,2026,"0.06","1.06",-0.44461301243190604,2.1299068043378813,,,,1,6,"Bot",,,,,,,4.378527410541118,-138.99488205552876,-6.423937005772139,-0.13179648248102435,29.357000491311254,-17.244771743579424,3.350770997,1.691043307,,,,"96",2594,"6.4",823299,669257,518692,808975,571970,605141,606192,681624,663656,"54.05",,,,,,,,48,1,"Cutter",0,3,0,3,3,0,0,3,"Strategic","Standard",213,"-0.003","-0.042",,,,,"0.042",,-3,-3,0.135,0.135,24,30,24,30,1,2,1,1,9,2,"1.43","-0.06","0.06","34.4",,,,,
"CH","2026-05-20","87.5","-1","5.66","Hurt, Kyle",666023,669165,"strikeout","swinging_strike_blocked",,,,,14,"Freddy Fermin strikes out swinging.","R","R","R","SD","LAD","S",2,,0,2,2026,"-1.11","0.27",0.4001674157305377,0.6342683354348932,,,657656,0,8,"Bot",,,,,,,5.715787647821983,-127.21787796864338,-6.344903413009805,-13.230827184167213,24.803642116291936,-28.185764565958685,3.105036089,1.567027559,,,,"88.3",1293,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.79",,0,"0",1,0,0,,61,4,"Changeup",0,3,0,3,3,0,0,3,"Standard","Standard",258,"-0.029","-0.162","69.1","8.0","4.642693488",,"0.162",,-3,-3,0.121,0.121,28,31,28,31,1,2,2,1,3,3,"2.7","1.11","1.11","41.4",18.173411082259246,-10.907061935900293,38.659470400635406,36.676411468372606,41.009224764250035
"ST","2026-05-20","85.2","-2.28","5.51","Ohtani, Shohei",665487,660271,"field_out","hit_into_play",,,,,14,"Fernando Tatis Jr. grounds out softly, pitcher Shohei Ohtani to first baseman Freddie Freeman.","R","R","R","SD","LAD","X",1,"ground_ball",3,2,2026,"1.24","0.6",1.0863867821808912,2.336206633576544,,,,0,1,"Bot",135.63,190.07,,,,,5.316037544707959,-123.95379957685338,-2.156558575529538,11.571990653984288,26.211264202191714,-25.75023060485632,3.346382874,1.68882874,2,"45.3",-56,"85.8",2734,"6.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.66",0.276,0.248,"0",1,0,0,1,6,6,"Sweeper",0,1,0,1,1,0,0,1,"Strategic","Standard",81,"-0.03","-0.351","51.1","5.9",,0.279,"0.351","88.0",-1,-1,0.454,0.454,31,27,32,27,1,0,7,1,7,2,"2.55","-1.24","-1.24","33.0",-3.62171275793982,30.928140998725176,18.803231971256128,49.828891253590584,20.834470126064563
"FF","2026-05-20","97.8","-1.22","5.64","Klein, Will",592518,694361,,"called_strike",,,,,1,,"R","R","R","SD","LAD","S",,,2,0,2026,"-0.74","1.16",-0.6520542008200229,3.1452412301833395,,,,1,9,"Bot",,,,,,,3.2701814724985416,-142.43087794469486,-3.86187821382055,-10.808004341678547,30.222724067128038,-15.677949699514462,3.313910761,1.672440945,,,,"99.2",2111,"6.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.66",,,,,,,,70,3,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",209,"-0.002","-0.067",,,,,"0.067",,-4,-4,0.01,0.01,26,33,27,34,1,3,1,1,4,2,"1.21","0.74","0.74","48.7",,,,,
"SL","2026-05-20","88.4","-2.05","6.13","Henriquez, Edgardo",609280,683618,"strikeout","swinging_strike",,,,,14,"Miguel Andujar strikes out swinging.","R","R","R","SD","LAD","S",2,,1,2,2026,"0.44","0.14",0.28642868092171353,1.1396664769692681,,,,0,6,"Bot",,,,,,,4.739033697547186,-128.71969781724738,-6.259178871004441,4.058267348074248,22.76954597790652,-29.642305636501785,3.191043307,1.610433071,,,,"89.7",2647,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.77",,0,"0",1,0,0,,47,5,"Slider",0,3,0,3,3,0,0,3,"Standard","Standard",94,"-0.02","-0.188","31.1","7.6","1.11098496",,"0.188",,-3,-3,0.155,0.155,24,31,24,31,1,2,1,1,9,2,"2.74","-0.44","-0.44","41.8",16.417828292445062,-10.70122633289185,32.245032996134206,41.31467456749418,40.14012543800426
"ST","2026-05-20","85.7","-2.23","5.56","Ohtani, Shohei",665487,660271,,"ball",,,,,14,,"R","R","R","SD","LAD","B",,,2,2,2026,"1.58","0.23",1.5736073520497476,1.4189757375766128,,,,0,1,"Bot",,,,,,,5.650972870058567,-124.58542845097367,-3.7021205014081486,15.075112979357026,27.51921525944309,-29.206701336632538,3.346382874,1.68882874,,,,"85.9",2783,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.8",,,,,,,,6,5,"Sweeper",0,1,0,1,1,0,0,1,"Strategic","Standard",66,"0.01","0.115",,,,,"-0.115",,-1,-1,0.444,0.444,31,27,32,27,1,0,7,1,7,2,"2.91","-1.58","-1.58","31.8",,,,,
"FF","2026-05-20","96.7","-2.08","5.59","Klein, Will",592518,694361,,"ball",,,,,12,,"R","R","R","SD","LAD","B",,,1,0,2026,"-0.7","1.37",0.014641758224815615,4.084241721909624,,,,1,9,"Bot",,,,,,,7.235892750610688,-140.7160342381852,-1.5388123481990374,-10.89386806614706,30.071673859555272,-13.713819281465181,3.313910761,1.672440945,,,,"98.1",2057,"7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.54",,,,,,,,70,2,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",219,"0.002","0.073",,,,,"-0.073",,-4,-4,0.008,0.008,26,33,27,34,1,3,1,1,4,2,"1.05","0.7","0.7","43.7",,,,,
"CH","2026-05-20","87.4","-1","5.64","Hurt, Kyle",666023,669165,,"foul",,,,,1,,"R","R","R","SD","LAD","S",,,0,2,2026,"-1.1","0.49",-0.2979648163239569,3.184591966989128,,,657656,0,8,"Bot",,,,,,,4.005115888745509,-127.34097504117285,-0.6198088369343582,-12.840507494914302,25.965173348838803,-26.958255615657503,3.105036089,1.567027559,151,"61",57,"88",1225,"6.6",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.92",,,,,,,,61,3,"Changeup",0,3,0,3,3,0,0,3,"Standard","Standard",251,"0","0","66.8","6.6",,,"0","88.0",-3,-3,0.121,0.121,28,31,28,31,1,2,2,1,3,3,"2.49","1.1","1.1","42.3",8.157674895512462,-0.5658259605768083,30.302042028999935,27.896887573559013,29.53299548599157
"SI","2026-05-20","93.8","-2.84","6.17","Treinen, Blake",593428,595014,"strikeout","swinging_strike",,,,,13,"Xander Bogaerts strikes out swinging.","R","R","R","SD","LAD","S",2,,2,2,2026,"-1.57","0.33",-0.7122761682316796,1.5209081961088649,,,,0,7,"Bot",,,,,,,8.82750736483242,-136.20717422952225,-6.708387127893856,-21.47860702306231,29.361294850164494,-26.73489599235849,3.284949147,1.657824803,,,,"92.7",2229,"5.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"54.78",,0,"0",1,0,0,,53,5,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",231,"-0.024","-0.236","73.0","8.0","1.351530684",,"0.236",,-3,-3,0.124,0.124,38,33,38,34,1,2,1,1,5,2,"2.27","1.57","1.57","31.7",20.107967560502303,-29.217412831863175,40.58098519649353,29.45168861978542,43.21540475889583
"FF","2026-05-20","96.6","-2.26","5.54","Ohtani, Shohei",665487,660271,,"foul",,,,,9,,"R","R","R","SD","LAD","S",,,2,1,2026,"-0.26","1",0.561034609724552,2.2010393914310873,,,,0,1,"Bot",,,,,,,8.0632349576363,-140.36652790046318,-5.460321588701052,-5.267731355010514,31.407436440954886,-17.945954881911447,3.346382874,1.68882874,73,"73.5",16,"97.3",2492,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.76",,,,,,,,6,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"-0.008","-0.076","45.1","6.2",,,"0.076","88.0",-1,-1,0.452,0.452,31,27,32,27,1,0,7,1,7,2,"1.45","0.26","0.26","30.8",-8.840804734716798,41.11518720272255,30.10062713948574,44.20193103732478,7.234069189299685
"FF","2026-05-20","99.8","-2.08","5.92","Henriquez, Edgardo",609280,683618,,"foul",,,,,11,,"R","R","R","SD","LAD","S",,,1,2,2026,"-0.85","1.28",-0.9000595714673513,2.5204399307605634,,,,0,6,"Bot",,,,,,,5.288228743822365,-145.1314030335378,-6.831591876638068,-13.332280536727708,34.976297890142355,-12.654037288657564,3.191043307,1.610433071,5,"79.4",-29,"100.3",2434,"6.7",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.84",,,,,,,,47,4,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",215,"0","0","72.3","7.3",,,"0","88.0",-3,-3,0.155,0.155,24,31,24,31,1,2,1,1,9,2,"1.02","0.85","0.85","35.7",3.4053968537048855,-2.5706483390939696,27.33425998837775,28.652602817371395,28.230606311512503
"FF","2026-05-20","95.5","-0.66","5.71","Hurt, Kyle",666023,669165,,"foul",,,,,6,,"R","R","R","SD","LAD","S",,,0,1,2026,"-0.54","1.54",0.5175252546947049,2.3208088390205344,,,657656,0,8,"Bot",,,,,,,4.347455829436779,-138.95995455497246,-6.655665224866912,-8.006500397544661,31.468594238673283,-10.96278047605542,3.105036089,1.567027559,88,"80.1",8,"96.4",2001,"6.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.67",,,,,,,,61,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",211,"-0.012","-0.046","69.3","5.8",,,"0.046","88.0",-3,-3,0.133,0.133,28,31,28,31,1,2,2,1,3,3,"0.96","0.54","0.54","48.3",-12.225787662101254,37.03628740991402,38.17657113346416,39.397636926135746,7.545465436198038
"ST","2026-05-20","83","-3.03","6.08","Treinen, Blake",593428,595014,,"ball",,,,,14,,"R","R","R","SD","LAD","B",,,1,2,2026,"1.12","0.04",1.9305848271023356,1.4999270077116824,,,,0,7,"Bot",,,,,,,8.855191319866073,-120.43226351415652,-3.681240933448989,8.859536775020917,26.545511930767685,-31.214512123601253,3.284949147,1.657824803,,,,"81.6",2573,"5.8",823299,669257,518692,808975,571970,605141,606192,681624,663656,"54.66",,,,,,,,53,4,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",57,"0.004","0.048",,,,,"-0.048",,-3,-3,0.12,0.12,38,33,38,34,1,2,1,1,5,2,"3.33","-1.12","-1.12","31.9",,,,,
"FF","2026-05-20","97.6","-1.84","5.63","Klein, Will",592518,694361,,"ball",,,,,14,,"R","R","R","SD","LAD","B",,,0,0,2026,"-0.58","1.49",1.3092632919498899,0.9128308314559437,,,,1,9,"Bot",,,,,,,9.8151080105932,-141.63216193729625,-10.54348393328126,-9.865608440329451,29.582729797954027,-9.885436378457888,3.313910761,1.672440945,,,,"98.8",2046,"6.9",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.56",,,,,,,,70,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",214,"0.001","0.041",,,,,"-0.041",,-4,-4,0.007,0.007,26,33,27,34,1,3,1,1,4,2,"0.9","0.58","0.58","45.7",,,,,
"CU","2026-05-20","84.5","-1.3","5.72","Klein, Will",657757,694361,"field_out","hit_into_play",,,,,5,"Gavin Sheets flies out to center fielder Andy Pages.","R","L","R","SD","LAD","X",8,"fly_ball",1,1,2026,"0.65","-1.2",-0.08718962454907275,2.618274594674406,,,,0,9,"Bot",96.54,63.97,,,,,1.4822282140679615,-123.05998726662865,1.8352061825869475,6.2445002381074755,26.194493462988884,-44.911996292107624,3.350770997,1.691043307,343,"93.7",32,"84.8",2401,"6.6",823299,669257,518692,808975,571970,605141,606192,681624,663656,"53.9",0.151,0.279,"0",1,0,0,3,69,3,"Curveball",0,4,0,4,4,0,0,4,"Standard","Standard",31,"-0.011","-0.249","74.0","7.4",,0.503,"0.249","93.7",-4,-4,0.018,0.018,26,30,27,30,1,3,1,1,4,2,"4.4","-0.65","0.65","45.9",4.950548363128544,-1.1800519893280368,27.868300299998868,38.341530469328376,27.36091758043393
