is_hr,launch_angle,launch_speed,bat_speed,swing_length,attack_angle,swing_path_tilt,plate_x,plate_z,inning,balls,strikes,is_stand_left,is_throw_left
0,4,102.5,70.8,6.5,11.894149121567777,20.24996166575458,0.16,3.7,5,1,2,1,0
0,29,89.9,64.6,6.1,0.2379160871900582,33.02382566367277,-0.66,2.34,5,1,2,0,0
0,28,62.5,79.2,8.2,15.991828075731192,30.46919314001583,0.47,1.39,5,0,1,1,0
0,40,103.4,76.2,7.8,15.688933218624548,29.96653595016977,-0.11,2.63,4,2,0,0,0
0,19,103.4,71,6.6,4.990321353974202,25.250701399196924,-0.48,3.09,4,3,2,1,0
0,28,89.3,64.2,6.4,9.465280125807556,25.713563703060164,-0.4,2.72,4,3,2,1,0
0,43,73.4,74.2,6.8,12.022487408062435,37.41438755493597,0.52,2.26,4,1,2,1,0
0,-27,101.3,75.2,7,6.00814972507851,19.506297481638423,-0.09,2.9,4,1,1,0,0
0,33,90.6,73.1,7.1,1.447136615232616,38.77872372672272,0.2,2.54,3,0,2,1,0
0,42,96.1,71.8,6.8,9.976936922543224,34.47598719170055,-0.61,2.18,3,0,2,0,0
0,35,78.3,69.4,6.7,9.586339445400588,31.99167978260024,-1.02,3.4,3,1,0,0,0
0,37,84,75.9,7,8.03689334556994,30.648296990388765,0.35,2.5,3,3,2,1,0
0,-44,86,59.5,5.2,-4.692832363077161,31.369836527624543,-0.01,2.67,3,2,2,1,0
0,6,94.2,60.3,6,-7.471503941495175,21.421198334285076,-0.41,2.92,3,2,1,0,0
0,-11,97.6,71.4,7.2,17.7441458676699,29.49132546096812,-0.08,2.68,2,0,0,1,0
0,21,75.9,69.6,7.2,20.42724350448043,28.22539519153807,-0.67,2.64,2,0,2,0,0
0,-49,70.1,70.9,7.6,7.61317743337475,28.090395827739904,-1.04,1.75,2,1,2,1,0
0,-6,93,67.9,5.8,-3.3844453536260937,47.74926447275265,-0.41,2.34,2,1,1,0,0
0,27,90.4,75.2,7.2,9.057996323793576,39.8921537799663,0.38,1.94,2,1,0,1,0
0,33,97.9,71.5,7.3,13.67962015150248,33.59073486122723,0.11,2.4,1,0,0,1,0
1,33,105.6,72.1,7.7,15.197858713011176,26.40846280440436,-0.48,2.88,1,3,1,0,0
0,37,96.5,70.1,7.4,15.36759804911483,26.23458178802283,-0.16,2.9,1,3,2,1,0
0,-19,79.5,74.6,7.5,12.272615216243084,27.09937541642624,-0.34,2.2,1,1,0,1,0
0,7,100.5,66.9,6.1,2.7037709563837686,30.838231627082564,-0.03,2.61,1,2,0,1,0
0,-23,92.4,74.8,7.1,10.965461264444022,26.825963053296103,0.03,2.34,9,1,0,0,1
0,50,83.8,72.2,7.4,5.524594135041525,33.41591688454559,0.58,2.36,9,2,1,0,1
0,13,98.5,69.4,7.1,8.171162238185264,23.448299060061547,-0.26,2.93,9,2,1,0,0
0,9,106.8,78.7,7,3.105446538500834,29.692017572498543,-0.16,2.77,8,0,0,1,0
0,-8,95.9,74.2,7.9,9.196751892381604,28.347189537344853,-0.15,1.76,8,2,1,0,0
0,11,82.5,61.1,7.9,-1.0894065643161996,33.55688513377971,1.08,1.7,8,0,2,0,0
0,37,99.3,76.1,7.5,7.184521674595085,28.79697730090729,0.8,2.71,8,1,2,0,0
0,40,60.5,70.6,6.4,4.50506110115606,41.68279401785316,-0.89,2.58,8,2,1,0,0
0,36,88.3,72.5,6.3,6.79004094088704,24.98204947148321,0.24,2.78,8,0,0,0,0
0,3,109.4,75.7,8,10.04211960510994,29.698019239911144,0.07,2.03,8,0,0,1,0
0,24,100.7,72.1,8.3,15.545185110525525,32.671363401958324,0.49,1.91,8,0,0,0,0
1,34,105.8,78.8,8.3,23.103666453334355,24.68272287380814,0.2,2.96,8,1,2,0,1
0,-2,64,75.6,6.1,1.6954175238646716,36.53722797025435,-0.77,2.81,7,1,0,0,1
0,11,93.4,69.3,6.6,6.761442305276194,30.326022417364943,-0.42,2.82,7,0,0,0,1
0,-57,75.2,68.6,6.1,-8.175321198337864,22.26486312040499,0.17,2.51,7,0,0,0,1
0,2,108.6,79.4,7.3,10.344137543262518,27.80921202882564,0.51,2.59,7,0,1,1,1
0,19,44.1,70.3,5.7,-7.71919818408412,32.533172392304614,0.95,2.8,7,2,1,1,1
1,24,101.1,71.3,7.9,18.78665404494881,33.817428598743696,-0.2,1.72,7,2,1,0,1
0,-12,91.4,73.5,7.3,15.34511546970692,28.080017885099476,0.35,2.04,7,0,2,0,1
0,-13,84.9,65.4,5.9,-11.952735666910542,28.41637818560938,0.78,2.85,7,0,1,1,1
0,22,91.5,69.7,6.3,3.2073202912535304,25.60393639398365,-0.29,3.31,6,0,1,0,1
0,21,98,68.1,6.6,4.213533950672278,29.839782149977008,-0.08,2.93,6,2,2,0,1
0,-35,69.2,72.2,7.5,-2.016465575258705,42.44565492788484,0.19,1.36,6,1,2,0,1
0,-11,100.7,74.2,7.4,9.285285865886776,38.54509095338124,-0.24,2.01,6,0,1,0,0
0,9,107.6,71.2,7.5,24.44282970643397,19.43680841235673,0.09,3.52,6,3,2,0,0
0,-13,92.7,68.6,7.2,12.485593903174388,32.93100673056554,-0.18,2,6,2,2,1,0
0,57,96.7,78.2,7.1,9.564283598125028,32.32901613173377,0.36,2.34,6,3,2,1,0
0,27,98.7,70.8,7.2,19.04030890015644,19.13305319323123,0.62,3.08,5,2,2,0,1
0,-12,75.8,73.4,5.8,-4.814617525319683,44.07737310755024,-0.64,2.45,5,0,0,0,1
0,0,97.9,75.1,6.8,11.290952021885811,24.258250218354355,0.46,2.6,5,1,2,0,1
0,-5,99.9,67.8,7.8,7.8786239764127,20.59881713953109,-0.33,2.56,5,1,0,1,1
0,5,111.6,75,7.5,3.6911545727933848,28.99668353251073,0.71,2.58,5,3,1,1,1
0,17,100.6,73.4,8.3,19.07073559833858,38.46693789257012,-0.13,1.88,5,1,2,0,1
0,70,73.9,78.6,7.4,7.855252113111556,29.761221900110822,-0.23,2.48,4,3,2,0,1
0,2,101.9,71,6.7,6.751365544337055,23.9712834976608,0.2,2.98,4,1,2,1,1
0,-26,80.2,74.5,6.8,3.609193520436186,26.024501820352057,-0.82,2.74,4,1,1,0,1
0,22,86.7,76.4,7.2,7.027028333452843,29.61118928945318,-0.09,2.56,4,0,0,1,1
0,40,65.8,69.4,7.2,10.895395555392591,29.66691891832001,-0.03,3.05,3,0,0,0,1
0,11,99.4,77.8,6.8,6.88268526826866,23.39607082676545,-0.44,3.21,3,2,1,0,1
0,66,88.9,70.1,6.9,14.42838218107928,23.115350211049087,-0.41,2.99,3,1,0,0,1
0,22,96.7,71,7.3,10.723429551398528,23.80913445762476,0.19,3.46,3,0,2,1,1
0,13,75.3,71.3,8.3,5.55749250794674,29.06539545971709,-0.83,1.89,3,0,2,1,1
0,-20,104.3,74.4,8.1,14.789307200580382,38.78518437909329,-0.21,1.56,3,0,0,0,1
0,-35,49.7,63.7,6.2,-11.114955171668823,44.82313213830537,-1.12,2.83,3,2,0,0,1
0,32,104.6,77.1,7.8,14.80314553971566,32.68372656217926,0.52,2.45,2,2,0,0,1
0,1,100.6,74.6,7.3,5.80484559904729,16.81631063046824,0.35,3.06,2,0,0,0,1
0,28,95.8,75,6.6,12.79327857927414,21.72259034243307,-0.35,3.01,2,0,0,0,1
0,14,100.8,72.5,7.1,10.100568364429057,29.287919932576152,-0.12,3.17,1,0,0,0,1
0,1,98.2,74.1,6.9,12.52153780584238,28.54065758348031,-0.78,2.54,1,0,1,0,1
0,17,82.1,71.9,7.5,8.968693129367162,27.26171732570369,0.43,2.77,1,2,2,1,1
0,15,105.4,71.6,6.2,4.573711446854096,26.79059074183773,-0.7,2.65,9,2,1,0,0
0,42,90,69.2,5.6,5.266827114949806,32.29229628499644,-0.55,2.63,9,0,2,0,0
0,3,100.5,70.8,6.5,-1.3277122456999777,29.818372420114414,-0.21,3.06,9,3,1,0,0
0,50,86.9,64,5.8,24.266074080431444,30.953932100471818,1.02,3.92,9,1,1,1,0
0,3,104,75.2,6.7,1.8686367264942427,30.77982433851376,0.09,2.29,9,0,0,0,0
0,-5,63.2,74.6,7,-10.429065132554271,34.505977345136245,-0.77,1.17,8,0,1,1,0
0,-39,73.5,71.6,7,13.067667346396018,32.22421422908267,0.17,2.26,8,2,1,0,0
0,-53,65.1,76.6,8.5,12.332472153215711,15.456979634610134,-0.85,3.8,8,2,1,1,0
0,5,96.8,73.2,6.8,4.828141194721234,31.04436838648307,-0.55,2.73,8,2,1,1,0
0,36,74.8,77.9,6.9,16.162859180212966,34.69763219540792,1.07,3.13,8,0,0,1,0
0,21,100.5,73.7,6.7,-7.091449722534115,33.092056835693,-0.41,2.72,7,2,0,1,0
0,0,102.9,70.7,7.1,20.67886837016524,41.74706550731036,0.58,2.55,7,1,2,1,0
0,31,86.7,65.6,7,7.924281797417183,29.58696381508063,0.63,1.79,7,0,1,0,0
0,19,43.1,38.7,4.6,-5.034959672016708,53.46934020142754,1.65,2.63,7,1,1,1,0
0,0,104.8,71.7,6.8,5.537217864819328,28.1924846334595,-0.11,2.04,6,0,1,0,0
0,-2,106.7,76.9,6.9,5.102355582815725,31.899121377664564,0.2,2.15,6,0,0,0,0
0,16,92.7,77.7,7.1,-2.512524835750411,38.99443229488319,-0.57,2.24,6,0,1,0,0
0,26,75.4,71.9,8,7.770350542316787,29.8744667857334,0.68,2.55,6,0,1,1,1
0,42,55.5,75.8,6.7,3.2503740152660408,32.29548384012549,0.46,2.6,6,3,2,1,1
0,17,70.4,61.1,7.4,16.32674812348093,35.78310685124365,-0.81,1.51,6,2,2,1,1
0,-43,59.7,66.3,7.8,0.4127256355904309,36.49051230625689,-0.6,1.81,6,1,0,1,1
0,-12,102.5,71.4,6.3,-9.652179229668054,37.12438731941874,0.59,1.57,6,1,1,0,1
0,52,85.9,77.9,7.9,13.841938269622464,39.188458703578256,0.36,1.83,5,2,0,1,0
0,26,91.2,61.7,5.5,4.480902236942753,39.08982722066533,0.07,2.38,5,1,1,1,0
1,38,100.3,86.1,7.8,2.650784342693018,27.474289819022264,0.4,2.64,5,3,2,0,0
0,2,89.1,71.1,7.2,9.723799788406634,34.17353189684416,-0.3,1.16,5,0,2,0,0
0,-3,103.4,70.8,6.8,-2.236708606963426,23.77351534470868,-0.72,2.67,5,1,2,1,0
1,26,96.4,76.5,7.8,15.85880077633907,25.91259609801372,0.3,2.23,5,0,2,0,0
0,73,89.9,78.1,8.2,17.06096691957712,33.25814799755486,0.1,2.43,4,1,0,1,0
0,45,100.7,73.6,6.6,12.705586762188606,21.530256708581543,-0.34,2.93,4,1,2,0,0
0,2,102.5,77.7,7.9,17.041451093347842,46.590803492056,0.5,1.64,4,0,0,1,0
0,-25,93.8,66.6,6.9,-13.757318559914054,43.202056012428926,-0.02,1.76,4,0,1,1,0
0,14,92,78.1,7.8,13.734902807928531,20.381486020019263,-0.07,3.01,4,0,0,0,0
0,10,102.1,70.4,6.4,7.431831841367764,28.755325028221694,-0.1,3,4,1,1,0,0
1,22,101.9,71.8,7.2,8.269212806541775,14.01727660742817,-1.16,3.67,4,0,2,1,0
0,-9,98.4,75.6,7.7,11.13826495017355,27.20138945869043,0.14,2.27,4,0,0,1,0
0,47,98.9,80.3,7.4,15.922872554793882,34.68382302474794,0.32,2.11,4,2,1,1,0
0,68,89.4,78.8,7.2,12.490295948785166,28.759151377883267,-0.04,2.91,4,1,0,0,0
0,-8,102.5,75.6,7.3,2.7200986555495192,38.62032177084723,0.1,1.97,4,3,0,1,0
0,14,111.7,79.8,7.7,5.039648811772129,27.712389313331048,-0.28,2.34,4,1,2,0,0
0,22,83.5,59,6.9,22.97702620462932,41.10830360727983,-0.43,1.42,4,1,1,1,0
0,-38,64.8,66,6.7,-0.6300973951527127,32.46273338651255,0.02,1.85,3,1,0,0,0
0,-9,98.1,78.5,7.8,14.681168686215472,30.134179043258666,0.3,2.1,3,1,0,0,0
0,18,89.6,67.6,5.9,1.5159341052591702,38.83178062624305,-1.04,2.45,3,1,2,0,0
0,-33,76.9,76.3,8,12.50385599349709,21.93525861953705,-0.55,2.89,3,0,2,1,0
0,30,100.3,73.9,8.1,9.58433031590262,32.436378076301075,0.04,1.51,3,1,1,1,0
1,30,109.1,78.8,7.8,18.561353500115352,39.46332316967729,0.48,1.95,3,1,0,1,0
0,-26,89.5,63.4,5.8,-1.257204908126528,34.101811224703454,-0.24,3.01,2,1,1,0,0
0,-2,101.1,68.3,6.3,-7.249524284871892,34.560570306845975,-0.53,1.94,2,2,2,1,0
0,-7,84,76.8,7,3.0224264702799903,37.97734813433937,0.65,2.41,2,0,0,1,0
0,-1,100.7,74,7.1,10.547233890617738,33.6915959998367,0.2,2.77,2,1,2,1,0
0,37,100.6,77.7,7.7,5.625692456231965,29.820328917347645,-0.32,2.3,2,0,0,0,0
0,16,91.6,64.9,6.4,7.813142615699774,42.955133729321965,-0.32,1.65,2,0,1,1,0
0,-49,57,73.9,7.4,5.468025376016045,30.98207531210193,0.33,1.61,2,2,1,0,0
0,22,93.8,73.3,7.1,0.7229615569341733,32.50858235325846,0.35,1.48,2,0,1,0,0
0,32,96.4,71.7,6.2,7.996576518960707,19.579291040118708,-0.39,3.1,1,0,0,0,0
0,45,82.1,80.5,7.5,5.6069998176090285,27.02750931340997,0.45,2.87,1,1,0,0,0
0,-12,80.3,69.1,7,-7.261278588822013,38.67403506393279,0.56,2.1,1,1,2,1,0
1,30,105.3,76.2,7.5,15.962743435289273,27.44092818625616,0.04,2.66,1,2,1,1,0
0,11,79.1,75.5,7.4,8.1173303572779,44.74862170652364,0.64,1.73,1,3,2,1,0
0,-6,53.3,62.9,6.5,-1.1799890494105718,41.42293789110165,-1.04,2.65,1,2,2,0,0
0,3,105.8,73.5,7.8,-0.2503078559638378,50.02567142718707,0.46,1.28,1,0,0,1,0
0,30,84.1,65,5.8,2.235196919869881,40.77934489892134,-0.39,2.25,1,0,0,1,0
0,39,87,68.4,7.1,17.38078987444524,35.45381807189488,-0.82,2.91,9,2,0,0,0
0,48,75.8,64.4,6.7,8.17553355661673,27.387600021383133,-0.71,2.79,9,1,0,1,0
0,52,91.6,73.3,7.2,6.124486494643708,34.62758519244613,-0.09,3.09,9,0,0,0,0
0,72,60.4,72.7,7.2,1.5035734431235197,44.19608472821066,1.09,2.28,8,2,2,1,0
0,4,100.6,77.8,8.2,24.31612101164403,31.37306352572732,-0.05,2.36,8,2,1,1,0
0,17,108.5,74.8,7.7,7.284686829675445,37.49224507711078,-0.53,1.81,8,1,2,1,0
0,-11,110.2,74,6.3,-4.829102729448705,47.631271490097646,0,1.69,8,2,2,1,0
0,22,91.7,77.9,7,12.834964117096703,38.70675230003764,1.17,2.92,8,1,1,1,0
0,-36,84.7,77.5,7,7.3728982776697105,31.384378736155277,0.26,1.85,7,3,1,1,0
0,-8,77.3,78,6.8,3.4867112997958487,42.19323570821409,0.64,2.57,7,0,0,1,0
0,-12,81.8,62.3,7.7,5.640057812469911,35.79414767845711,-0.83,1,7,0,2,1,0
0,30,83.8,71.7,6.4,-2.9816402165142724,36.04401286626731,-0.57,2.16,6,0,1,0,0
1,30,107.6,72.8,7.4,17.19986651152321,41.569365316817226,-0.38,2.4,6,0,0,0,0
0,39,66.8,71.5,7.1,5.34656269519916,34.10523976500245,-0.19,2.33,6,1,1,1,0
0,2,84.4,69.1,7.9,6.787164096393625,29.38397285273913,0.57,1.97,6,3,2,0,0
0,13,87.1,64.4,7,7.690672953693628,39.89592624551996,-0.29,1.44,6,1,1,1,0
0,-46,84.1,68,7.1,19.32466064468189,26.9360599283224,-0.1,3.14,5,0,2,1,0
0,36,87,77.5,7.6,15.757971661602076,22.58968466234893,0.07,2.79,5,1,0,1,0
0,-15,63.9,54.6,5.7,-14.748986786259294,44.32325186618957,0.61,2.13,5,0,2,1,0
0,-15,69.9,74.5,7.2,14.37199606989661,32.39369408287021,0.85,2.23,5,0,0,0,0
0,-17,72.8,76.5,7.4,4.102086843015237,46.25243100122015,1.18,2.07,5,0,0,1,0
0,18,96.5,72.5,7,12.178066874508904,40.57089020799287,0.01,2.57,5,0,1,1,0
0,-21,97.3,70.5,6.3,-0.2364428434942643,29.14486680474552,-0.33,2.42,4,1,0,0,0
0,22,69.4,71.8,7.6,18.15454474222816,29.462430434782608,1.04,1.94,4,0,0,0,0
0,24,82.6,69.3,8.5,8.945247857002206,47.670347316843184,0.74,1.08,4,1,1,0,0
0,-26,80.5,73.2,7.2,13.661981784237035,44.71010852863839,-0.62,2.06,4,1,0,1,0
0,7,101.1,77.4,7.6,9.82400826941359,33.617435091622696,0,2.07,3,3,1,1,0
0,21,105.1,70.8,6.8,0.1327343218574583,29.63937168583012,-0.36,2.43,3,0,0,1,0
0,33,92.2,71.5,7.1,9.396211840381495,40.66783936270054,-0.04,1.92,3,2,0,0,0
0,38,57.2,67.2,5.9,-0.6924355241702882,30.08779203941961,-0.6,2.62,3,0,0,0,0
0,-16,94.3,72.6,7.3,0.5294372364238067,44.6495213586014,0.08,1.57,3,1,0,1,0
0,24,80.9,78,7.5,6.693744439148719,38.26280570378403,0.81,2.21,3,2,1,1,0
0,47,87.3,71.5,6.4,3.5896350103630623,34.53999577772976,-0.48,2.38,2,3,1,1,0
0,33,72.9,72.9,7.4,15.887596752714416,22.18580150399965,1.02,2.62,2,0,2,0,0
0,-39,68.6,70.3,6.8,3.92823856333712,32.1707171670053,0.44,2.16,2,0,1,1,0
0,-8,89.6,67.2,6,-7.690254571498104,42.99289596096352,-0.79,2.34,2,1,1,0,0
0,-70,68.5,63,6.3,-7.129108609936702,24.36474708530098,0.35,2.67,2,2,2,0,0
0,-20,109,75.3,7.2,12.845122668906624,38.95410215388434,0,1.78,2,1,1,1,0
0,8,101.7,83.4,8.6,18.52853795175981,49.18089935356066,0.03,1.73,2,1,0,0,0
0,36,96.7,71.3,7.2,16.4254501899276,37.510266454888274,-0.2,3.04,1,0,0,0,0
0,5,106.6,69.8,6.7,-6.770285409267486,29.060396801837037,-0.48,2.81,1,0,0,1,0
0,-19,89.5,61.7,5.7,-12.201762330927066,36.27472284008416,-0.03,2.24,1,1,1,1,0
0,-14,93.1,74.7,7.3,-1.6290833525695976,37.26862135863905,-0.72,1.5,1,2,0,1,0
0,44,85.3,76.8,7.4,7.4136326634891185,30.57276231216538,-0.24,1.82,1,0,0,1,0
0,-5,99.8,71.8,6.9,4.225606063150192,48.22065543548637,0.07,1.82,1,1,2,1,0
0,-13,98.8,70.5,6.6,-3.993354859971537,33.69727834383054,0.37,2.27,1,1,2,0,0
0,4,109.5,80.1,8.5,19.5512783641471,43.48270420753915,0.41,1.87,1,1,0,1,0
0,-18,98.7,68.2,7.8,-2.7245319625333577,26.32302682723415,-0.57,1.88,9,2,2,1,0
0,65,94.4,72.7,8,22.60557732358787,34.32192403945018,0.36,2.2,8,2,1,1,0
0,20,103.7,69.1,6.1,10.774407566760711,22.35954053187701,-0.21,2.98,8,1,2,1,0
0,26,104.7,76.4,6.9,2.409280003934139,34.00428828870396,0.27,1.92,8,3,2,0,0
0,13,106.9,78.1,7.4,13.067232969073576,31.341287396190708,-0.53,1.76,7,0,0,0,0
0,60,80.4,66.9,7.9,9.646444912006158,20.08068622969432,1.33,2.73,7,3,2,0,0
0,33,94.1,80.5,8.1,22.373062934622723,48.60055400219768,0.47,1.61,7,0,0,1,0
0,70,65,66.5,7.4,8.740657918482805,40.45167492371965,0.2,1.26,7,3,2,0,0
0,25,89.1,73.9,7.9,8.602440673375487,48.61025169263628,0.45,1.75,7,2,1,1,0
0,-49,65.3,69,7.3,4.286067235342903,23.770712265068443,-0.59,2.2,6,1,1,1,0
0,5,92.7,71.5,6.8,-1.961494499193112,33.126294224248966,0.91,2.23,6,2,2,0,0
0,-46,64.1,68.2,6.9,-5.893364320888791,34.940522532553295,-0.36,2.03,6,1,1,1,0
0,66,96.7,79,8,18.05275878664981,35.10870365601045,0.06,2.78,6,1,0,0,0
0,26,104.8,72.6,7.1,12.333366325482196,28.464318941469745,-0.09,2.43,6,3,1,0,0
0,-3,100.7,72.3,6.6,4.309946189201186,23.264042085391136,0.77,2.5,5,2,1,0,0
0,52,79.1,80.3,7.7,17.139246309892048,38.30743590486528,1.04,2.53,5,0,2,1,0
0,71,67,73.1,7,12.716322934959772,31.045393026579443,0.19,2.15,5,2,1,1,0
0,-53,63.6,75.3,7,7.918312461713036,23.966359032455888,0.7,2.34,5,0,2,0,0
0,6,104,71.9,7.4,6.19086820587638,42.72220420132222,-0.35,1.71,4,0,0,1,0
0,2,108.5,74.6,7.1,-0.8780141609547726,44.12893376625913,-0.17,1.52,4,1,2,0,0
0,-13,69.7,71.6,7.8,-9.821312200916228,42.982121163573616,-0.6,1.24,4,1,1,1,0
0,44,58.6,71.6,7.3,4.687791471392356,36.80902408806384,-0.69,2.56,4,2,1,0,0
0,29,83.8,68.8,6.3,-3.199751899481581,37.71237230659809,0.37,2.76,3,0,1,1,0
1,27,102.9,75,7.6,14.62317226922536,38.901198656836,0.77,2.33,3,0,0,1,0
0,59,80.2,67,6.5,13.871057757760228,23.37788330289581,0.5,3.2,3,0,0,1,0
0,-24,93.3,72.4,7.1,2.2274130769474976,38.071833010083296,-0.07,1.25,2,1,2,0,0
0,-37,78.3,68.9,7.3,-11.420405327936532,43.04198302317124,-0.16,1.02,2,1,2,0,0
0,-9,101.6,71.9,6.9,-8.462968084981616,42.21711615546855,-0.59,1.88,2,0,1,1,0
0,9,110.7,74.7,7.9,10.099094199290958,39.27942155460184,-0.31,1.63,2,2,1,0,0
0,8,52.6,67.7,5.7,-17.361731082989234,44.01228818004084,0.55,1.91,2,1,1,1,0
1,26,105.1,76.5,7.4,13.69893668798593,31.94987539690365,0.2,2.27,2,1,2,0,0
0,72,89.6,66.2,7.4,17.47706655324027,25.91388737541563,0.26,2.72,2,0,0,0,0
0,33,95.8,72.6,7.6,6.845547064420042,38.18070095588579,-0.4,2.38,1,2,0,1,0
0,37,100.6,71,7.5,16.491272018047027,29.40093319236824,0.27,2.58,1,2,1,1,0
0,29,89.4,65.6,6.5,3.923336741766162,31.19391842479746,0.47,2.54,9,2,2,0,1
0,43,99.7,73.3,7.9,13.469006255225269,43.115351614999405,0.11,1.6,9,2,2,0,1
0,-73,63.5,62.2,7.9,25.67920986842284,23.41642886273168,-0.53,2.08,9,1,2,1,1
1,19,108.1,72.9,6.6,8.938935077397465,35.12841146102493,0.42,2.36,9,1,2,0,1
0,34,89.4,70.1,6.4,1.9122853865729224,37.916304112988165,0.18,2.09,8,3,2,0,0
0,-25,107.2,74.5,6.2,-18.100060733324465,43.96545912161116,-0.24,2.06,8,0,2,0,0
0,43,94.4,82.4,7,7.661612228791208,31.15601616240724,1.12,3.02,8,2,2,0,0
0,-33,102.8,74.9,6.7,-7.726374777917639,42.18679383811489,-0.81,2.2,8,0,0,0,0
0,-20,97.6,80.1,7.7,10.84422204578343,29.11622471738208,0.14,2.08,8,2,1,1,0
0,33,102,78.5,7.2,14.465855338076954,34.39610245784699,0.06,1.95,8,0,0,1,0
0,11,101.4,74.5,7.8,12.969564236419142,42.43807569291072,-0.4,1.82,7,2,1,0,0
0,11,86.2,67.8,6.9,11.915660397558904,29.10311947255799,-0.12,2.52,7,1,2,0,0
0,57,95.6,70.9,6.3,15.205763707740878,21.45599474121,-0.06,3.96,7,3,2,1,0
0,23,92.4,68.5,6.3,5.421838883880089,26.323165652047983,0.24,3.25,6,3,2,0,0
0,13,103.8,77.3,7.8,17.9548153125145,35.55513570775249,-0.87,3,6,1,0,0,0
0,-7,95.7,72.2,6.7,2.765730452983515,40.40012039948615,-0.5,1.64,6,3,2,1,0
0,-47,81,63.7,6.8,9.029713734787272,34.661612444969926,0.16,1.79,6,1,2,1,0
0,-10,72.8,77.6,7.1,0.8428554611918075,36.69430313280736,-0.76,3.07,5,2,1,0,0
0,-39,79.1,62.7,6.1,4.9995290786314746,22.21240769651732,0.13,3.11,5,0,1,1,0
0,-18,97.9,69.1,7.1,8.36408006793113,30.014577112475504,0.42,2.24,5,0,1,0,0
0,20,77.8,57,5.2,4.564828854715485,33.12580043610899,0.17,3.08,5,3,2,1,0
0,-31,102.4,74.7,7.5,-2.2141915660046743,39.16047327185146,0.2,1.4,5,1,1,0,0
0,-11,75.4,70.3,7.2,14.75753147862938,39.78749075740489,-0.41,2.21,5,1,0,1,0
0,38,98.8,71.1,6.5,9.850810820717996,32.171005729734965,0.35,2.81,4,1,0,0,0
0,23,101.8,76.5,7.7,8.764176287871788,30.147814662066853,0.56,2.49,4,0,0,0,0
0,6,76.2,71.5,7.6,12.86058731006608,43.93343461556987,-0.07,2.22,4,0,1,0,0
1,27,107.9,80.7,8.1,10.680824208344577,24.36032039634857,0.58,2.8,4,0,0,0,0
0,40,82.1,68.9,7.9,11.60898482768478,42.599648568324376,-0.05,1.41,4,0,0,1,0
0,4,89.7,74.4,7.2,12.23017360599574,43.385898107674016,-0.74,2.15,4,0,1,0,0
0,-19,101.2,70.6,7.7,5.8659274318408885,26.686102539311022,-0.94,1.91,4,3,2,1,0
0,-13,98.9,82.1,7.8,6.425131300472734,43.27066554768568,-0.28,1.86,4,1,1,0,0
0,4,103.9,71.1,7.1,3.04090803538052,37.12855640520127,-0.52,2.03,3,2,1,0,0
0,-18,71.2,68.5,7.7,23.755632508665,39.78440726620828,-0.46,1.94,3,1,1,1,0
0,26,101.3,74,7.4,10.346021749840544,35.918028594036635,-0.56,2.35,3,2,0,1,0
0,74,90.7,81.3,7.2,16.10533656928829,42.14910479962542,0.61,2.46,3,1,0,1,0
0,-51,89.7,68.7,6.8,2.2468518886359767,30.590098147667177,0.03,2,3,2,2,0,0
0,-32,61.8,68.4,7,10.195837083279176,36.435831549684224,-0.84,2.11,3,2,1,1,0
0,-21,104.6,72.1,7,5.745648628261939,44.45481896737943,-0.06,1.22,2,2,1,0,0
0,34,92.4,66.9,7.9,8.110006227531256,27.317559366629983,-0.35,2.54,2,0,2,1,0
0,-1,110.6,81,7.4,1.6712115109812824,36.861462788193855,-0.1,2.2,2,2,2,0,0
0,-10,94.9,69.2,6.7,17.37515982669944,29.3862237691358,0.08,3.15,1,0,0,1,0
0,6,105.1,70.2,7,4.082525938274033,46.633060723995776,-0.22,1.96,1,0,1,1,0
0,21,96,69.3,6.7,14.857498398379526,42.0729006596423,0.19,2.06,1,1,2,0,0
0,-12,67.5,66,6.8,5.971589244963504,36.36016096772395,-0.87,1.65,1,1,2,1,0
0,-1,89.5,68.6,7.4,4.263883248856249,39.50186742915575,-0.2,2.92,9,0,2,0,0
0,26,104,71.8,7.2,4.82522104369879,29.51232656681808,0.23,2.29,9,2,1,1,0
0,16,108,73.1,7.1,5.811222251576969,35.23242691034138,0.2,2.14,8,0,1,0,1
0,-5,97.1,70,6.2,-15.677641770681287,41.24824490896131,0.55,2.1,8,0,0,1,1
0,6,105.2,78.6,7.6,10.66158717708925,43.57251970174993,0.44,2.19,8,0,2,1,0
0,50,85.5,63.1,6.5,8.224271936425279,28.26483295176675,-0.25,2.78,8,1,1,0,0
0,-26,80.2,63,6.9,1.1161256422008907,23.02499328712922,-1.13,3.03,8,2,2,1,0
0,22,100.3,72,7.6,2.857866330139481,24.49414314038748,-0.3,2.85,8,1,2,1,0
0,-60,72.3,68.1,6.8,8.066959942136563,25.432811081000448,0.24,2.45,7,0,0,1,1
1,39,103.5,75.9,6.9,12.94000415216182,31.70803482507312,-0.15,2.49,7,1,1,0,0
0,31,100.1,72.2,7.3,7.640101547947829,28.878022549646133,-0.37,2.95,7,1,1,1,0
0,39,68.8,73,8.2,25.92429750299153,36.785051014642455,-0.1,2.16,7,2,1,0,0
0,27,87.7,62.3,7.1,10.342235196642056,29.119231956137035,-0.09,2.63,7,2,1,0,0
