"","possession_team_name","player_name","position_name","player_name_gk","period","minute","second","duration","under_pressure","play_pattern_name","shot_technique_name","shot_body_part_name","shot_outcome_name","location_x","location_y","location_x_gk","location_y_gk","dist_to_goal","dist_to_keeper","angle_to_goal","angle_to_keeper","angle_deviation","avevelocity","dist_sgk","density_incone","attackers_behind_ball","defenders_behind_ball","defenders_in_cone","in_cone_gk","time_in_poss","time_to_poss_end","goal","xg_glm"
"34","Japan","Takuma Asano","Center Forward","Unai Simón Mendibil",2,69,50,1.420805,FALSE,"From Counter","Normal","Right Foot","Off T",100.5,36.3,115.5,38.9,19.8479218055695,4.63249392876019,79.2562129290191,76.2637316943774,2.99248123464169,17.5760815354592,15.2236657871881,0,0,1,0,1,6.92299999999977,1.42000000000007,"0",0.0794904156593188
"35","Spain","Marco Asensio Willemsen","Center Forward","Shūichi Gonda",2,73,12,0.090296,FALSE,"From Throw In","Normal","Left Foot","Blocked",104.8,23.5,118.2,37.3,22.4341257908571,3.24499614791759,42.6516466869004,33.6900675259797,8.96157916092069,18.859513561981,19.2353840616713,0.520579206295353,2,4,1,1,48.2939999999999,12.335,"0",0.0709940679727268
"36","Spain","Daniel Olmo Carvajal","Right Center Midfield","Shūichi Gonda",2,79,18,0.488446,FALSE,"From Throw In","Normal","Right Foot","Blocked",86.3,46.3,117.9,40.3,34.2838154236077,2.12132034355964,100.588856616061,98.1301023541559,2.45875426190536,30.3996121467193,32.1645767887594,0.0694026200122399,7,10,1,1,64.8400000000001,97.2200000000003,"0",0.00704204658790795
"37","Japan","Ko Itakura","Right Center Back","Unai Simón Mendibil",2,82,21,0.942967,FALSE,"From Free Kick","Normal","Head","Saved",104,39,118.5,39.7,16.0312195418814,1.52970585407783,86.4236656250026,78.6900675259799,7.7335980990227,15.5981078270311,14.5168867185771,0,2,0,0,1,1.48000000000047,0,"0",0.0891521910702181
"38","Spain","Marco Asensio Willemsen","Right Wing","Shūichi Gonda",2,84,30,0.123848,FALSE,"Regular Play","Normal","Left Foot","Blocked",96.8,52.1,118.6,41.6,26.1658173959844,2.12602916254693,117.544370831417,138.81407483429,21.2697040028728,12.2985806890122,24.196900627973,0.706340705044655,6,9,2,1,51.6960000000008,42.1959999999999,"0",0.0181895253452416
"39","Spain","Jordi Alba Ramos","Left Back","Shūichi Gonda",2,88,28,0.130799,FALSE,"From Throw In","Normal","Right Foot","Blocked",97.9,27,118.4,37.7,25.6400078003108,2.80178514522437,59.5344550805401,34.8244891569567,24.7099659235834,27.3740835785719,23.1244459393085,0.274721127897379,3,9,1,1,111.157,40.1939999999995,"0",0.0357240987246906
"40","Spain","Marco Asensio Willemsen","Right Wing","Shūichi Gonda",2,88,49,0.939246,FALSE,"From Throw In","Normal","Left Foot","Saved",94.8,61.9,118.6,41.1,33.38637446624,1.78044938147649,130.992195457628,128.157226587369,2.83496887025868,34.7127740020821,31.6082267772173,0.0821329263638663,5,9,1,1,132.04,19.3109999999997,"0",0.0160311543475471
"41","Spain","Daniel Olmo Carvajal","Right Center Midfield","Shūichi Gonda",2,89,8,0.369483,FALSE,"From Throw In","Normal","Right Foot","Saved",111,52,118,44.1,15,4.56179789118282,143.130102354156,153.996654155489,10.8665518013326,28.8694495628343,10.555093557141,0,0,0,0,1,150.981,0.369999999999891,"0",0.180037081796867
"42","Spain","Daniel Olmo Carvajal","Right Center Midfield","Shūichi Gonda",2,95,29,1.611536,FALSE,"From Throw In","Normal","Right Foot","Off T",94.2,57,118,41.3,30.897249068485,2.38537208837531,123.381475647205,123.023867555797,0.357608091408764,23.218371798631,28.5119273287514,0.116302659773385,4,8,1,1,61.3499999999995,1.61099999999988,"0",0.0158352835464225
"43","Switzerland","Granit Xhaka","Left Defensive Midfield","Vanja Milinković Savić",1,0,18,0.380264,FALSE,"From Kick Off","Half Volley","Left Foot","Blocked",96,38.8,117.9,40.3,24.0299812734009,2.12132034355964,87.1375947738881,98.1301023541559,10.9925075802678,32.0926723727935,21.9513097559121,0.220798686959481,4,6,2,1,18.175,13.093,"0",0.0393721552896053
"44","Switzerland","Breel-Donald Embolo","Center Forward","Vanja Milinković Savić",1,0,22,0.175803,FALSE,"From Kick Off","Half Volley","Left Foot","Saved",113.1,40.7,115.2,40.7,6.93541635375989,4.85077313425396,95.7927964950321,98.2971449698369,2.50434847480479,9.68663012913684,2.10000000000001,0,0,0,0,1,21.608,9.66,"0",0.321764326079899
"45","Switzerland","Granit Xhaka","Left Defensive Midfield","Vanja Milinković Savić",1,0,23,0.495575,FALSE,"From Kick Off","Half Volley","Right Foot","Saved",103.8,41.9,115.6,40.2,16.3110392066232,4.40454310910905,96.6893153976341,92.6025622024998,4.08675319513428,24.2755954500701,11.921828718783,0.293069598123913,3,6,3,1,23.324,7.944,"0",0.0981153338335759
"46","Serbia","Nikola Milenković","Right Center Back","Gregor Kobel",1,4,35,0.848375,FALSE,"From Corner","Normal","Head","Off T",112.2,36.8,118.9,39,8.4308955633432,1.48660687473185,67.6937949450923,47.7263109939061,19.9674839511862,9.36251230520022,7.0519500849056,1.33633639699816,3,7,2,1,1.63100000000003,0.847999999999956,"0",0.0460626618694015
"47","Serbia","Andrija Živković","Right Wing Back","Gregor Kobel",1,10,5,0.934407,FALSE,"Regular Play","Normal","Left Foot","Post",97.8,51.5,118.1,41.7,25.0017999352047,2.5495097567964,117.384970581214,131.820169880136,14.4351992989219,28.9151431573314,22.5417390633465,0.129924925083686,4,7,1,1,36.1669999999999,1.61300000000006,"0",0.0344401899100012
"48","Serbia","Dušan Vlahović","Right Center Forward","Gregor Kobel",1,10,7,0.34191,FALSE,"Regular Play","Normal","Other","Saved",115.4,38.6,118.2,38.9,4.80832611206852,2.1095023109729,73.072486935853,58.5704343851614,14.5020525506915,8.03107848132311,2.81602556806574,0,1,0,0,1,37.78,0,"0",0.291120583602587
"49","Switzerland","Remo Freuler","Right Defensive Midfield","Vanja Milinković Savić",1,13,35,0.258584,FALSE,"From Free Kick","Half Volley","Left Foot","Blocked",107.8,35.9,118.7,37.2,12.8705089254466,3.08706980808662,71.4242755893189,24.9047688080952,46.5195067812238,22.0465192181097,10.9772492000501,0.305220255840798,3,6,2,1,26.25,20.38,"0",0.115540838410282
"50","Switzerland","Xherdan Shaqiri","Right Wing","Vanja Milinković Savić",1,19,11,0.180553,FALSE,"From Free Kick","Normal","Left Foot","Goal",107.5,50.6,119.3,41.5,16.389325794553,1.65529453572469,130.297944576684,154.9831065219,24.6851619452161,80.7373997502852,14.9013422214242,0.345459589363176,2,5,2,1,18.6679999999999,0,"1",0.111078279506604
"51","Switzerland","Granit Xhaka","Left Defensive Midfield","Vanja Milinković Savić",1,21,11,0.874012,FALSE,"Regular Play","Normal","Left Foot","Saved",97.3,33.7,117.7,38.6,23.5580134985953,2.69258240356725,74.4889078122726,58.6713071321958,15.8176006800768,23.1435080694245,20.9802287880757,0.077002854933771,5,6,1,1,16.895,0,"0",0.0419087443353952
"52","Serbia","Dušan Vlahović","Right Center Forward","Gregor Kobel",1,22,15,2.461241,FALSE,"From Free Kick","Normal","Head","Saved",109.6,35.4,119.1,38.9,11.3718951806636,1.42126704035519,66.1398248086577,39.2894068625005,26.8504179461572,3.81856312317619,10.1242283656583,0,0,0,0,1,34.6990000000001,0,"0",0.162261702646231
"53","Serbia","Aleksandar Mitrović","Left Center Forward","Gregor Kobel",1,25,56,1.029448,FALSE,"Regular Play","Normal","Head","Goal",108.3,38.6,117.5,39,11.7834629884427,2.69258240356725,83.1765376009665,68.1985905136482,14.9779470873183,12.248046658396,9.20869154657707,0.494468176434149,0,1,1,1,7.1110000000001,1.029,"1",0.105214134078945
"54","Switzerland","Xherdan Shaqiri","Right Wing","Vanja Milinković Savić",1,29,53,0.734525,TRUE,"From Free Kick","Normal","Left Foot","Off T",107.7,49.2,113,45.8,15.3600130208278,9.09065454189081,126.795293808431,129.644174957145,2.84888114871346,17.9263931747825,6.29682459657247,0,0,0,0,1,23.6889999999999,0.735000000000127,"0",0.163804910022551
"55","Serbia","Dušan Vlahović","Right Center Forward","Gregor Kobel",1,34,28,1.118632,FALSE,"From Counter","Normal","Left Foot","Goal",106.2,31.8,116.5,38.4,16.0524141486569,3.84837628097877,59.2810957359708,65.4328286793987,6.15173294342785,16.2897531626877,12.2331516789419,0.239662792016371,0,2,1,1,5.21099999999979,1.11900000000014,"1",0.129972227943428
"56","Switzerland","Ruben Vargas","Left Wing","Vanja Milinković Savić",1,37,26,0.191273,FALSE,"From Throw In","Normal","Right Foot","Blocked",101,47.3,117.6,41.4,20.354115063053,2.77848879788997,111.017300874756,120.256437163529,9.2391362887729,27.8713732419356,17.6173210222213,0.416787399419586,4,7,3,1,49.3009999999999,0.297000000000025,"0",0.0369915271284145
"57","Switzerland","Breel-Donald Embolo","Center Forward","Vanja Milinković Savić",1,43,41,0.335147,FALSE,"Regular Play","Normal","Right Foot","Goal",114.4,36.9,118.2,41.4,6.4007812023221,2.28035085019827,61.0323393539359,127.874983651098,66.8426442971623,16.9235003296908,5.88982172905089,0,0,0,0,1,21.3270000000002,0.335000000000036,"1",0.281545562781683
"58","Serbia","Aleksandar Mitrović","Left Center Forward","Gregor Kobel",1,47,38,0.345056,FALSE,"From Throw In","Volley","Right Foot","Wayward",101.7,33.7,117.4,38.8,19.3540693395472,2.86356421265527,71.0033458445115,65.224859431168,5.77848641334347,14.9609448891082,16.5075740192192,0,1,4,0,1,5.5930000000003,0.3449999999998,"0",0.0628791078218788
"59","Switzerland","Remo Freuler","Right Defensive Midfield","Vanja Milinković Savić",2,47,38,0.534031,FALSE,"From Free Kick","Half Volley","Left Foot","Goal",107.2,41.2,117.4,40.7,12.8561269439906,2.69258240356725,95.3558250428552,105.068488159492,9.71266311663707,24.132664453588,10.2122475488993,0.205066195798765,2,3,1,1,34.7620000000002,0.534000000000106,"1",0.117760788395613
"60","Switzerland","Fabian Lukas Schär","Right Center Back","Vanja Milinković Savić",2,56,32,0.286691,FALSE,"From Free Kick","Volley","Right Foot","Blocked",110.7,30.5,118.2,38.1,13.2943597062815,2.61725046566048,44.3904934233248,43.451842301022,0.93865112230278,21.6710319710198,10.677546534668,0.365059852417696,3,3,2,1,6.029,1.71399999999994,"0",0.158297120282857
"61","Switzerland","Breel-Donald Embolo","Center Forward","Vanja Milinković Savić",2,56,33,0.557633,FALSE,"From Free Kick","Half Volley","Right Foot","Off T",116.1,39.3,118,38.4,3.9623225512318,2.56124969497314,79.8244891569568,51.3401917459099,28.4842974110469,7.05109032332646,2.10237960416287,0,1,0,0,1,7.18499999999995,0.557999999999993,"0",0.313437864247691
"62","Serbia","Dušan Tadić","Center Attacking Midfield","Gregor Kobel",2,60,6,0.945234,FALSE,"Regular Play","Half Volley","Left Foot","Off T",107.4,31.7,117.9,38.2,15.0880747612146,2.76586333718786,56.6258986433086,49.3987053549955,7.22719328831308,14.5026433566239,12.3490890352285,0.651944057501193,2,6,3,1,42.116,0.945000000000164,"0",0.0895090687365615
"63","Serbia","Aleksandar Mitrović","Left Center Forward","Gregor Kobel",2,70,49,0.14238,FALSE,"Regular Play","Normal","Right Foot","Blocked",106.2,25.8,117.7,37,19.8010100752462,3.78021163428716,44.1815445383114,37.4761795613613,6.70536497695003,14.479230318927,16.0527256252638,0.438529009653516,1,3,1,1,6.57899999999972,0.261999999999716,"0",0.102346371433188
"64","Serbia","Luka Jović","Right Center Forward","Gregor Kobel",2,72,0,0.067566,TRUE,"Regular Play","Normal","Head","Blocked",102.2,43.2,116.7,40.5,18.0853531898053,3.33766385365572,100.191501850028,98.6156481841641,1.5758536658636,13.402280937361,14.7492372684149,0.98058067569092,1,3,1,1,43.9750000000004,81.4279999999999,"0",0.034471169819622
"65","Switzerland","Manuel Obafemi Akanji","Left Center Back","Vanja Milinković Savić",2,81,58,0.808534,FALSE,"From Free Kick","Normal","Right Foot","Off T",99.4,52.7,118.5,40.3,24.2002066106883,1.52970585407783,121.654033729939,101.30993247402,20.3441012559185,27.2434502984579,22.7721320916598,0.410702169824662,5,9,4,1,1.44599999999991,0.809000000000196,"0",0.0311774615669858
"66","Switzerland","Christian Fassnacht","Left Wing","Vanja Milinković Savić",2,88,48,0.070657,FALSE,"From Free Kick","Normal","Right Foot","Saved",105.3,28.9,107.1,30.3,18.4200977196105,16.140012391569,52.9434718105904,53.059103902871,0.11563209228057,29.4502342962266,2.28035085019828,0,0,1,0,1,39.8780000000006,2.50500000000011,"0",0.182702518075858
"67","Serbia","Luka Jović","Right Center Forward","Gregor Kobel",2,91,50,1.21439,TRUE,"From Throw In","Normal","Head","Off T",105,39.8,117.1,39.6,15.0013332740793,2.92745623366089,89.2361015390701,82.1466866980219,7.08941484104822,12.5503857533878,12.1016527796826,0.97128586235726,2,3,1,1,22.1760000000004,1.21399999999994,"0",0.0416460960812921
"68","Serbia","Nemanja Radonjić","Right Wing Back","Gregor Kobel",2,99,51,0.791543,FALSE,"From Free Kick","Half Volley","Left Foot","Off T",105.7,51.3,118.7,41.9,18.2258058806737,2.30217288664426,128.316135891966,145.619655276155,17.3035193841893,19.6410098133848,16.0424437041244,0.331515399204639,6,7,4,1,3.65400000000045,27.4840000000004,"0",0.080660744021725
"69","Australia","Riley McGree","Right Center Forward","Kasper Schmeichel",1,2,29,0.410769,FALSE,"From Throw In","Normal","Left Foot","Blocked",94.6,46.6,116.2,41.2,26.2434753796063,3.98497176903425,104.565764246557,107.525568373723,2.95980412716631,20.842716751268,22.2647703783354,0.123381591827993,3,5,1,1,9.96199999999999,2.02800000000002,"0",0.0209296223461822
"70","Denmark","Jesper Lindstrøm","Left Wing","Mathew Ryan",1,10,0,0.094992,FALSE,"From Goal Kick","Normal","Right Foot","Blocked",110.1,43.9,116.8,42.1,10.6404887105809,3.82753184180093,111.501434324048,123.274887984835,11.773453660787,10.9907218596414,6.93757882838098,0.644156626400831,2,3,1,1,42.9820000000001,52.8259999999999,"0",0.164766340216844
"71","Denmark","Mathias Jensen","Right Center Midfield","Mathew Ryan",1,10,52,0.427876,FALSE,"From Goal Kick","Normal","Right Foot","Saved",112.7,56.3,118.1,44.7,17.8600111982048,5.06951674225463,155.87464682645,157.988716802081,2.11406997563054,28.0270001594122,12.7953116413786,0,0,0,0,1,95.38,0.427999999999997,"0",0.30952024869398
"72","Denmark","Andreas Skov Olsen","Right Wing","Mathew Ryan",1,13,33,0.680154,FALSE,"From Throw In","Normal","Right Foot","Off T",104.7,50.7,116.6,41.8,18.6702972659784,3.84707681233427,124.966879445669,117.897271030948,7.06960841472129,23.9543344206279,14.8600134589441,0,1,4,0,1,30.5749999999999,0.680000000000064,"0",0.0798919140148151
"73","Australia","Riley McGree","Right Center Forward","Kasper Schmeichel",1,21,44,0.90947,FALSE,"From Free Kick","Half Volley","Left Foot","Saved",101.3,59,118,41.9,26.6587696640336,2.75862284482674,135.455924961672,133.531199285614,1.92472567605805,25.1131521559999,23.9018827710287,0,1,2,0,1,7.28199999999993,0,"0",0.0523040129329122
"74","Denmark","Andreas Skov Olsen","Right Wing","Mathew Ryan",1,24,7,0.665379,FALSE,"From Throw In","Normal","Right Foot","Saved",109.6,50.5,117.7,43.3,14.7787008901324,4.02243707222375,135.274140393733,145.124671655398,9.85053126166463,13.7291636094428,10.8374351209131,0,0,2,0,1,66.058,0.665000000000191,"0",0.148430564824939
"75","Denmark","Christian Dannemann Eriksen","Left Center Midfield","Mathew Ryan",1,28,36,0.755119,FALSE,"Regular Play","Normal","Right Foot","Off T",102.9,25.6,118,39.2,22.3555362270736,2.1540659228538,49.8990924537878,68.1985905136483,18.2994980598605,24.9452952074224,20.3216633177503,0,4,6,0,1,19.3430000000001,0.755000000000109,"0",0.0973448011440093
"76","Australia","Mitchell Thomas Duke","Left Center Forward","Kasper Schmeichel",1,31,33,1.151534,FALSE,"From Throw In","Normal","Head","Saved",102.5,36.7,118.8,40.3,17.8084249724674,1.2369316876853,79.3210528034649,104.036243467926,24.7151906644615,14.4742867386474,16.692812824686,0,1,4,0,1,6.42600000000016,1.15099999999984,"0",0.0649710702788681
"77","Australia","Mitchell Thomas Duke","Left Center Forward","Kasper Schmeichel",1,40,57,1.110221,FALSE,"From Throw In","Normal","Right Foot","Saved",98.3,20.9,119,38.5,28.9084762656215,1.80277563773199,48.6462712087568,33.6900675259798,14.956203682777,23.7874068968851,27.1707563383871,0,3,6,0,1,30.6910000000003,1.11000000000013,"0",0.0499312843049345
"78","Australia","Aziz Eraltay Behich","Left Back","Kasper Schmeichel",2,46,10,0.51478,FALSE,"From Corner","Half Volley","Right Foot","Blocked",100.2,34.1,118,39.5,20.6603484965767,2.06155281280883,73.4070065102531,75.9637565320735,2.55675002182045,24.4131827023159,18.6010752377383,0.203571697537892,7,10,3,1,3.50399999999991,0.71100000000024,"0",0.0291314087524062
"79","Australia","Jackson Irvine","Center Attacking Midfield","Kasper Schmeichel",2,47,47,1.096425,FALSE,"Regular Play","Half Volley","Left Foot","Off T",109.6,30.8,118.7,37.9,13.8852439661678,2.46981780704569,48.5035316447845,31.7594800848127,16.7440515599718,14.4830212673219,11.542096863222,0,2,3,0,1,9.94500000000016,1.096,"0",0.176860232948978
"80","Denmark","Andreas Skov Olsen","Right Wing","Mathew Ryan",2,51,59,0.094442,FALSE,"From Throw In","Normal","Left Foot","Blocked",107.2,52.9,116.8,43.3,18.1727818453862,4.59673797382448,135.222939651198,135.881403996582,0.658464345384573,23.318772945877,13.5764501987817,0.359675000632803,2,5,1,1,90.556,12.0650000000001,"0",0.0842879296573314
"81","Australia","Mathew Leckie","Right Wing","Kasper Schmeichel",2,59,56,1.015606,FALSE,"From Counter","Normal","Left Foot","Goal",105.7,31.5,116.1,37,16.6355042003541,4.92036584005702,59.2725133844003,52.4314079711726,6.84110541322777,18.3810324721212,11.7647779409558,0,0,2,0,1,13.127,1.01499999999987,"1",0.150145070880823
"82","Denmark","Andreas Skov Olsen","Right Wing","Mathew Ryan",2,68,4,0.244203,TRUE,"From Throw In","Normal","Left Foot","Blocked",103.1,49.3,116.7,42.2,19.2898937270271,3.96610640301039,118.823806638392,123.69006752598,4.86626088758825,20.4747689422325,15.3417730396457,0.177611208331347,3,6,1,1,18.3850000000002,0.420999999999367,"0",0.0583241468426393
"83","Denmark","Joachim Andersen","Right Center Back","Mathew Ryan",2,68,39,0.328788,TRUE,"From Corner","Normal","Head","Off T",113.9,52.3,118.3,43.2,13.729530217746,3.62353418639869,153.621579366488,152.02052561152,1.60105375496778,24.3792649699523,10.1079176886241,0.39872611141445,1,6,1,1,2.73400000000038,16.7969999999996,"0",0.128521783719926
"84","Denmark","Alexander Hartmann Bah","Right Back","Mathew Ryan",2,76,24,0.124383,FALSE,"Regular Play","Half Volley","Right Foot","Blocked",99.4,54.5,117.2,42,25.1914668092193,3.44093010681705,125.141082052856,125.537677791974,0.396595739118283,15.8567351835186,21.7506321747208,0.429933580392349,2,5,1,1,32.7759999999998,0.934000000000196,"0",0.0317920002683416
"85","Denmark","Kasper Dolberg","Left Center Forward","Mathew Ryan",2,76,25,1.349463,FALSE,"Regular Play","Backheel","Left Foot","Saved",105.2,39.6,117,40.6,14.8054044186574,3.05941170815567,88.451842301022,101.30993247402,12.8580901729982,8.64188480135476,11.84229707447,0.827605888602371,0,3,1,1,33.71,0,"0",0.0581379202288532
"86","Denmark","Jesper Lindstrøm","Left Midfield","Mathew Ryan",2,81,19,0.178419,FALSE,"Regular Play","Normal","Right Foot","Blocked",97.5,38.2,117.9,40,22.571885167172,2.09999999999999,85.4260787400992,90,4.5739212599008,33.7452697829051,20.4792577990512,0.287729432494335,4,7,2,1,39.9809999999998,14.0230000000001,"0",0.0348290316512202
"87","Australia","Keanu Baccus","Right Wing","Kasper Schmeichel",2,84,55,0.163072,FALSE,"From Counter","Normal","Right Foot","Blocked",97.7,47.5,117.1,41.6,23.5274307989632,3.31209903233584,108.588969364594,118.886581766911,10.2976124023163,16.5116169763494,20.2773272400482,0.31927542840705,1,5,1,1,5.0560000000005,0.282999999999447,"0",0.0368555037123075
"88","Denmark","Alexander Hartmann Bah","Right Back","Mathew Ryan",2,87,30,0.528103,FALSE,"Regular Play","Normal","Right Foot","Off T",108.6,57,117.8,42.5,20.4685124032012,3.33016516106934,146.154659738928,138.652222780306,7.50243695862196,29.3478916493703,17.172361514946,0,2,5,0,1,110.983,37.5160000000005,"0",0.140073640081026
"89","Denmark","Kasper Dolberg","Left Center Forward","Mathew Ryan",2,94,11,0.320118,FALSE,"From Counter","Backheel","Right Foot","Saved",117.6,33.5,118.5,35.9,6.928924880528,4.36577599058862,20.2656974709476,20.0952311919048,0.170466279042738,5.86917768699542,2.56320112359526,0,0,1,0,1,7.84200000000055,1.80299999999988,"0",0.386600351789457
"90","Denmark","Andreas Evald Cornelius","Right Center Forward","Mathew Ryan",2,94,59,0.702278,FALSE,"From Corner","Normal","Head","Off T",116.6,51.6,118.6,43,12.0880105890093,3.31058907144937,163.663957110282,154.9831065219,8.68085058838162,15.8511814980116,8.82949602185765,0,1,4,0,1,2.41899999999987,0.701999999999316,"0",0.230715055779601
"91","Brazil","Neymar da Silva Santos Junior","Center Attacking Midfield","Vanja Milinković Savić",1,20,6,0.495812,FALSE,"Regular Play","Normal","Right Foot","Blocked",91.6,29.2,115.6,39.5,30.3842064237327,4.42831796509691,69.1791071466892,83.5169263071028,14.3378191604136,28.876111542167,26.1168527966139,0.067481360848243,5,9,1,1,16.0710000000001,45.29,"0",0.0247853247998247
"92","Brazil","Carlos Henrique Casimiro","Left Defensive Midfield","Vanja Milinković Savić",1,20,51,1.134041,FALSE,"Regular Play","Normal","Right Foot","Saved",84.3,34.2,117.8,39.5,36.1680798495027,2.2561028345357,80.7720683097106,77.1957339347133,3.57633437499734,29.9649356031901,33.9166625716623,0.133620998520597,7,9,2,1,61.3610000000001,0,"0",0.00780282044358188
